,0,1
2123,1729605601,12854.0
2124,1729605602,12822.0
2125,1729605603,12822.0
2126,1729605604,12822.0
2127,1729605605,12822.0
2128,1729605606,12822.0
2129,1729605607,12790.0
2130,1729605608,12790.0
2131,1729605609,12822.0
2132,1729605610,12854.0
2133,1729605611,12886.0
2134,1729605612,12886.0
2135,1729605613,12854.0
2136,1729605614,12854.0
2137,1729605615,12854.0
2138,1729605616,12822.0
2139,1729605617,12790.0
2140,1729605618,12790.0
2141,1729605619,12822.0
2142,1729605620,12822.0
2143,1729605621,12790.0
2144,1729605622,12758.0
2145,1729605623,12758.0
2146,1729605624,12790.0
2147,1729605625,12822.0
2148,1729605626,12822.0
2149,1729605627,12822.0
2150,1729605628,12822.0
2151,1729605629,12822.0
2152,1729605630,12822.0
2153,1729605631,12822.0
2154,1729605632,12822.0
2155,1729605633,12822.0
2156,1729605634,12822.0
2157,1729605635,12822.0
2158,1729605636,12854.0
2159,1729605637,12854.0
2160,1729605638,12854.0
2161,1729605639,12822.0
2162,1729605640,12854.0
2163,1729605641,12854.0
2164,1729605642,12822.0
2165,1729605643,12822.0
2166,1729605644,12790.0
2167,1729605645,12790.0
2168,1729605646,12790.0
2169,1729605647,12822.0
2170,1729605648,12790.0
2171,1729605649,12758.0
2172,1729605650,12790.0
2173,1729605651,12822.0
2174,1729605652,12822.0
2175,1729605653,12854.0
2176,1729605654,12854.0
2177,1729605655,12854.0
2178,1729605656,12822.0
2179,1729605657,12822.0
2180,1729605658,12790.0
2181,1729605659,12790.0
2182,1729605660,12822.0
2183,1729605661,12822.0
2184,1729605662,12854.0
2185,1729605663,12822.0
2186,1729605664,12822.0
2187,1729605665,12822.0
2188,1729605666,12822.0
2189,1729605667,12822.0
2190,1729605668,12822.0
2191,1729605669,12854.0
2192,1729605670,12854.0
2193,1729605671,12822.0
2194,1729605672,12854.0
2195,1729605673,12854.0
2196,1729605674,12822.0
2197,1729605675,12822.0
2198,1729605676,12822.0
2199,1729605677,12854.0
2200,1729605678,12822.0
2201,1729605679,12758.0
2202,1729605680,12790.0
2203,1729605681,12758.0
2204,1729605682,12758.0
2205,1729605683,12790.0
2206,1729605684,12790.0
2207,1729605685,12758.0
2208,1729605686,12758.0
2209,1729605687,12758.0
2210,1729605688,12790.0
2211,1729605689,12790.0
2212,1729605690,12726.0
2213,1729605691,12758.0
2214,1729605692,12758.0
2215,1729605693,12758.0
2216,1729605694,12758.0
2217,1729605695,12758.0
2218,1729605696,12790.0
2219,1729605697,12790.0
2220,1729605698,12822.0
2221,1729605699,12822.0
2222,1729605700,12822.0
2223,1729605701,12822.0
2224,1729605702,12758.0
2225,1729605703,12822.0
2226,1729605704,12790.0
2227,1729605705,12822.0
2228,1729605706,12822.0
2229,1729605707,12790.0
2230,1729605708,12758.0
2231,1729605709,12790.0
2232,1729605710,12822.0
2233,1729605711,12822.0
2234,1729605712,12822.0
2235,1729605713,12886.0
2236,1729605714,12854.0
2237,1729605715,12822.0
2238,1729605716,12790.0
2239,1729605717,12790.0
2240,1729605718,12758.0
2241,1729605719,12790.0
2242,1729605720,12790.0
2243,1729605721,12822.0
2244,1729605722,12854.0
2245,1729605723,12822.0
2246,1729605724,12822.0
2247,1729605725,12790.0
2248,1729605726,12790.0
2249,1729605727,12790.0
2250,1729605728,12790.0
2251,1729605729,12822.0
2252,1729605730,12790.0
2253,1729605731,12822.0
2254,1729605732,12822.0
