Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,audio_classification.csv,0.15003418922424316,1,15,5,0,1.0,0.75,0.8571428571428571,0.2816929114135042
audio_classification.csv,face_detection.csv,0.0873868465423584,1,20,0,0,1.0,1.0,1.0,0.1662781739869869
audio_classification.csv,face_landmarking.csv,0.08611440658569336,1,20,0,0,1.0,1.0,1.0,0.6621149907332893
audio_classification.csv,gesture_recognition.csv,0.08248424530029297,1,20,0,0,1.0,1.0,1.0,0.08178726447732884
audio_classification.csv,hand_landmarking.csv,0.0810394287109375,1,20,0,0,1.0,1.0,1.0,0.6074648253617805
audio_classification.csv,idle1.csv,0.08351898193359375,1,20,0,0,1.0,1.0,1.0,1.3913304844203749
audio_classification.csv,idle2.csv,0.0841064453125,1,20,0,0,1.0,1.0,1.0,0.3191017475550575
audio_classification.csv,object_detection.csv,0.07805061340332031,1,20,0,0,1.0,1.0,1.0,0.07739650768592427
audio_classification.csv,pose_landmarking.csv,0.07851552963256836,1,20,0,0,1.0,1.0,1.0,0.22946623150979686
face_detection.csv,audio_classification.csv,0.11151814460754395,1,20,0,0,1.0,1.0,1.0,0.3267428853126189
face_detection.csv,face_detection.csv,0.07906126976013184,1,10,10,0,1.0,0.5,0.6666666666666666,0.3704938038904302
face_detection.csv,face_landmarking.csv,0.08452081680297852,1,20,0,0,1.0,1.0,1.0,0.9640349162320613
face_detection.csv,gesture_recognition.csv,0.08051800727844238,1,0,20,0,0.0,0.0,0.0,4.079158432203072
face_detection.csv,hand_landmarking.csv,0.07917356491088867,1,20,0,0,1.0,1.0,1.0,0.8860621774788863
face_detection.csv,idle1.csv,0.07903075218200684,1,20,0,0,1.0,1.0,1.0,0.747325703318921
face_detection.csv,idle2.csv,0.08263015747070312,1,20,0,0,1.0,1.0,1.0,0.5948931364634323
face_detection.csv,object_detection.csv,0.07951855659484863,1,20,0,0,1.0,1.0,1.0,0.36292696644491806
face_detection.csv,pose_landmarking.csv,0.07852888107299805,1,20,0,0,1.0,1.0,1.0,0.31457084298073346
face_landmarking.csv,audio_classification.csv,0.11152148246765137,1,20,0,0,1.0,1.0,1.0,0.864197459103853
face_landmarking.csv,face_detection.csv,0.08951425552368164,1,20,0,0,1.0,1.0,1.0,0.335756966745963
face_landmarking.csv,face_landmarking.csv,0.07906222343444824,1,17,3,0,1.0,0.85,0.9189189189189189,0.12942075928230182
face_landmarking.csv,gesture_recognition.csv,0.07900571823120117,1,20,0,0,1.0,1.0,1.0,0.24007869644741442
face_landmarking.csv,hand_landmarking.csv,0.0795145034790039,1,20,0,0,1.0,1.0,1.0,0.6517276077468064
face_landmarking.csv,idle1.csv,0.08151388168334961,1,20,0,0,1.0,1.0,1.0,0.19117747806982374
face_landmarking.csv,idle2.csv,0.08103322982788086,1,20,0,0,1.0,1.0,1.0,0.1168105076578787
face_landmarking.csv,object_detection.csv,0.08003711700439453,1,20,0,0,1.0,1.0,1.0,0.2916873072739151
face_landmarking.csv,pose_landmarking.csv,0.08541107177734375,1,20,0,0,1.0,1.0,1.0,0.15742188933009083
gesture_recognition.csv,audio_classification.csv,0.11815357208251953,1,20,0,0,1.0,1.0,1.0,0.08166389940587417
gesture_recognition.csv,face_detection.csv,0.08153629302978516,1,20,0,0,1.0,1.0,1.0,0.5025091602634546
gesture_recognition.csv,face_landmarking.csv,0.07951807975769043,1,20,0,0,1.0,1.0,1.0,0.6052263110645287
gesture_recognition.csv,gesture_recognition.csv,0.07751774787902832,1,3,17,0,1.0,0.15,0.2608695652173913,1.2467027537616309
gesture_recognition.csv,hand_landmarking.csv,0.07752180099487305,1,20,0,0,1.0,1.0,1.0,0.6128266051708734
gesture_recognition.csv,idle1.csv,0.07952141761779785,1,20,0,0,1.0,1.0,1.0,0.5238389944273866
gesture_recognition.csv,idle2.csv,0.0820314884185791,1,20,0,0,1.0,1.0,1.0,0.09912770383918207
gesture_recognition.csv,object_detection.csv,0.0810086727142334,1,20,0,0,1.0,1.0,1.0,0.2720297016018928
gesture_recognition.csv,pose_landmarking.csv,0.08561229705810547,1,20,0,0,1.0,1.0,1.0,0.835904036628099
hand_landmarking.csv,audio_classification.csv,0.1106114387512207,1,20,0,0,1.0,1.0,1.0,0.3058070535918193
hand_landmarking.csv,face_detection.csv,0.08351516723632812,1,20,0,0,1.0,1.0,1.0,0.1606968293693103
hand_landmarking.csv,face_landmarking.csv,0.07951903343200684,1,20,0,0,1.0,1.0,1.0,0.16330156091430362
hand_landmarking.csv,gesture_recognition.csv,0.07850956916809082,1,18,2,0,1.0,0.9,0.9473684210526316,2.7343286962347406
hand_landmarking.csv,hand_landmarking.csv,0.07852697372436523,1,7,13,0,1.0,0.35,0.5185185185185185,0.3299712551762383
hand_landmarking.csv,idle1.csv,0.07912588119506836,1,20,0,0,1.0,1.0,1.0,0.28011588348530503
hand_landmarking.csv,idle2.csv,0.18903899192810059,1,20,0,0,1.0,1.0,1.0,1.719307802943485
hand_landmarking.csv,object_detection.csv,0.07906842231750488,1,20,0,0,1.0,1.0,1.0,0.2772136701638728
hand_landmarking.csv,pose_landmarking.csv,0.08165144920349121,1,20,0,0,1.0,1.0,1.0,0.1519004164307441
idle1.csv,audio_classification.csv,0.11359477043151855,1,20,0,0,1.0,1.0,1.0,0.2969777936177784
idle1.csv,face_detection.csv,0.08405804634094238,1,20,0,0,1.0,1.0,1.0,0.30829545558525084
idle1.csv,face_landmarking.csv,0.07915973663330078,1,20,0,0,1.0,1.0,1.0,1.3504665356285033
idle1.csv,gesture_recognition.csv,0.07904362678527832,1,20,0,0,1.0,1.0,1.0,0.3186194793969819
idle1.csv,hand_landmarking.csv,0.08406805992126465,1,20,0,0,1.0,1.0,1.0,0.30907882819698673
idle1.csv,idle1.csv,0.0840766429901123,1,13,7,0,1.0,0.65,0.787878787878788,0.3985113688307219
idle1.csv,idle2.csv,0.08994650840759277,1,15,5,0,1.0,0.75,0.8571428571428571,0.3014399186345267
idle1.csv,object_detection.csv,0.07909584045410156,1,20,0,0,1.0,1.0,1.0,1.2094883423165261
idle1.csv,pose_landmarking.csv,0.07951784133911133,1,20,0,0,1.0,1.0,1.0,1.091446615069139
idle2.csv,audio_classification.csv,0.11252689361572266,1,20,0,0,1.0,1.0,1.0,0.7070338704204759
idle2.csv,face_detection.csv,0.08260393142700195,1,20,0,0,1.0,1.0,1.0,0.5486576738095295
idle2.csv,face_landmarking.csv,0.09474039077758789,1,20,0,0,1.0,1.0,1.0,0.4038035839188976
idle2.csv,gesture_recognition.csv,0.09254336357116699,1,20,0,0,1.0,1.0,1.0,0.821879360042949
idle2.csv,hand_landmarking.csv,0.08451581001281738,1,20,0,0,1.0,1.0,1.0,0.26829150272231644
idle2.csv,idle1.csv,0.08603358268737793,1,7,13,0,1.0,0.35,0.5185185185185185,0.851261078854227
idle2.csv,idle2.csv,0.07852602005004883,1,19,1,0,1.0,0.95,0.9743589743589743,0.2812201092007869
idle2.csv,object_detection.csv,0.08306050300598145,1,20,0,0,1.0,1.0,1.0,0.5295776456105066
idle2.csv,pose_landmarking.csv,0.08051300048828125,1,20,0,0,1.0,1.0,1.0,1.8175609958536063
object_detection.csv,audio_classification.csv,0.11552882194519043,1,20,0,0,1.0,1.0,1.0,0.4255735489410062
object_detection.csv,face_detection.csv,0.08016848564147949,1,20,0,0,1.0,1.0,1.0,0.30825052526891644
object_detection.csv,face_landmarking.csv,0.0785977840423584,1,20,0,0,1.0,1.0,1.0,0.3983806956313988
object_detection.csv,gesture_recognition.csv,0.07904815673828125,1,20,0,0,1.0,1.0,1.0,0.49714480690422086
object_detection.csv,hand_landmarking.csv,0.07937192916870117,1,20,0,0,1.0,1.0,1.0,0.5526358144308788
object_detection.csv,idle1.csv,0.08300900459289551,1,20,0,0,1.0,1.0,1.0,0.5234847866427407
object_detection.csv,idle2.csv,0.08062577247619629,1,20,0,0,1.0,1.0,1.0,0.9507588770016784
object_detection.csv,object_detection.csv,0.08051872253417969,1,20,0,0,1.0,1.0,1.0,0.17216125764212992
object_detection.csv,pose_landmarking.csv,0.0795145034790039,1,20,0,0,1.0,1.0,1.0,0.49941169858728773
pose_landmarking.csv,audio_classification.csv,0.11552786827087402,1,20,0,0,1.0,1.0,1.0,0.47859910823284224
pose_landmarking.csv,face_detection.csv,0.08310365676879883,1,20,0,0,1.0,1.0,1.0,0.25206496269545187
pose_landmarking.csv,face_landmarking.csv,0.09052276611328125,1,20,0,0,1.0,1.0,1.0,0.08475337315197266
pose_landmarking.csv,gesture_recognition.csv,0.08372139930725098,1,20,0,0,1.0,1.0,1.0,0.09102116511073745
pose_landmarking.csv,hand_landmarking.csv,0.0861055850982666,1,20,0,0,1.0,1.0,1.0,0.08172607097811453
pose_landmarking.csv,idle1.csv,0.07840085029602051,1,20,0,0,1.0,1.0,1.0,0.32057783681828933
pose_landmarking.csv,idle2.csv,0.08016610145568848,1,20,0,0,1.0,1.0,1.0,3.0964462214703747
pose_landmarking.csv,object_detection.csv,0.07952117919921875,1,20,0,0,1.0,1.0,1.0,0.1103707630395623
pose_landmarking.csv,pose_landmarking.csv,0.0800321102142334,1,20,0,0,1.0,1.0,1.0,0.05438162034467163
