Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,audio_classification.csv,0.044208526611328125,1,7,3,0,1.0,0.7,0.8235294117647058,0.2816929114135042
audio_classification.csv,face_detection.csv,0.038623809814453125,1,10,0,0,1.0,1.0,1.0,0.1662781739869869
audio_classification.csv,face_landmarking.csv,0.03904843330383301,1,10,0,0,1.0,1.0,1.0,0.6621149907332893
audio_classification.csv,gesture_recognition.csv,0.04004383087158203,1,10,0,0,1.0,1.0,1.0,0.08178726447732884
audio_classification.csv,hand_landmarking.csv,0.039591312408447266,1,10,0,0,1.0,1.0,1.0,0.6074648253617805
audio_classification.csv,idle1.csv,0.03908085823059082,1,10,0,0,1.0,1.0,1.0,1.3913304844203749
audio_classification.csv,idle2.csv,0.04207277297973633,1,10,0,0,1.0,1.0,1.0,0.3191017475550575
audio_classification.csv,object_detection.csv,0.03961515426635742,1,10,0,0,1.0,1.0,1.0,0.07739650768592427
audio_classification.csv,pose_landmarking.csv,0.03904557228088379,1,10,0,0,1.0,1.0,1.0,0.22946623150979686
face_detection.csv,audio_classification.csv,0.042226314544677734,1,10,0,0,1.0,1.0,1.0,0.3267428853126189
face_detection.csv,face_detection.csv,0.04206109046936035,1,4,6,0,1.0,0.4,0.5714285714285715,0.3704938038904302
face_detection.csv,face_landmarking.csv,0.042093515396118164,1,10,0,0,1.0,1.0,1.0,0.9640349162320613
face_detection.csv,gesture_recognition.csv,0.04358816146850586,1,0,10,0,0.0,0.0,0.0,4.079158432203072
face_detection.csv,hand_landmarking.csv,0.04068422317504883,1,10,0,0,1.0,1.0,1.0,0.8860621774788863
face_detection.csv,idle1.csv,0.0381007194519043,1,10,0,0,1.0,1.0,1.0,0.747325703318921
face_detection.csv,idle2.csv,0.043077945709228516,1,10,0,0,1.0,1.0,1.0,0.5948931364634323
face_detection.csv,object_detection.csv,0.03920555114746094,1,10,0,0,1.0,1.0,1.0,0.36292696644491806
face_detection.csv,pose_landmarking.csv,0.04008603096008301,1,10,0,0,1.0,1.0,1.0,0.31457084298073346
face_landmarking.csv,audio_classification.csv,0.03963875770568848,1,10,0,0,1.0,1.0,1.0,0.864197459103853
face_landmarking.csv,face_detection.csv,0.045105695724487305,1,10,0,0,1.0,1.0,1.0,0.335756966745963
face_landmarking.csv,face_landmarking.csv,0.04062080383300781,1,10,0,0,1.0,1.0,1.0,0.12942075928230182
face_landmarking.csv,gesture_recognition.csv,0.038553714752197266,1,10,0,0,1.0,1.0,1.0,0.24007869644741442
face_landmarking.csv,hand_landmarking.csv,0.04008674621582031,1,10,0,0,1.0,1.0,1.0,0.6517276077468064
face_landmarking.csv,idle1.csv,0.0405733585357666,1,10,0,0,1.0,1.0,1.0,0.19117747806982374
face_landmarking.csv,idle2.csv,0.04356241226196289,1,10,0,0,1.0,1.0,1.0,0.1168105076578787
face_landmarking.csv,object_detection.csv,0.03911232948303223,1,10,0,0,1.0,1.0,1.0,0.2916873072739151
face_landmarking.csv,pose_landmarking.csv,0.039603471755981445,1,10,0,0,1.0,1.0,1.0,0.15742188933009083
gesture_recognition.csv,audio_classification.csv,0.04007315635681152,1,10,0,0,1.0,1.0,1.0,0.08166389940587417
gesture_recognition.csv,face_detection.csv,0.0532221794128418,1,10,0,0,1.0,1.0,1.0,0.5025091602634546
gesture_recognition.csv,face_landmarking.csv,0.039251089096069336,1,10,0,0,1.0,1.0,1.0,0.6052263110645287
gesture_recognition.csv,gesture_recognition.csv,0.04066348075866699,1,3,7,0,1.0,0.3,0.4615384615384615,1.2467027537616309
gesture_recognition.csv,hand_landmarking.csv,0.03954005241394043,1,10,0,0,1.0,1.0,1.0,0.6128266051708734
gesture_recognition.csv,idle1.csv,0.04003310203552246,1,10,0,0,1.0,1.0,1.0,0.5238389944273866
gesture_recognition.csv,idle2.csv,0.03856801986694336,1,10,0,0,1.0,1.0,1.0,0.09912770383918207
gesture_recognition.csv,object_detection.csv,0.03809309005737305,1,10,0,0,1.0,1.0,1.0,0.2720297016018928
gesture_recognition.csv,pose_landmarking.csv,0.04256892204284668,1,10,0,0,1.0,1.0,1.0,0.835904036628099
hand_landmarking.csv,audio_classification.csv,0.040163516998291016,1,10,0,0,1.0,1.0,1.0,0.3058070535918193
hand_landmarking.csv,face_detection.csv,0.04485917091369629,1,10,0,0,1.0,1.0,1.0,0.1606968293693103
hand_landmarking.csv,face_landmarking.csv,0.03955245018005371,1,10,0,0,1.0,1.0,1.0,0.16330156091430362
hand_landmarking.csv,gesture_recognition.csv,0.04004240036010742,1,9,1,0,1.0,0.9,0.9473684210526316,2.7343286962347406
hand_landmarking.csv,hand_landmarking.csv,0.03856849670410156,1,3,7,0,1.0,0.3,0.4615384615384615,0.3299712551762383
hand_landmarking.csv,idle1.csv,0.03925681114196777,1,10,0,0,1.0,1.0,1.0,0.28011588348530503
hand_landmarking.csv,idle2.csv,0.15149283409118652,1,10,0,0,1.0,1.0,1.0,1.719307802943485
hand_landmarking.csv,object_detection.csv,0.040060997009277344,1,10,0,0,1.0,1.0,1.0,0.2772136701638728
hand_landmarking.csv,pose_landmarking.csv,0.03953695297241211,1,10,0,0,1.0,1.0,1.0,0.1519004164307441
idle1.csv,audio_classification.csv,0.039079904556274414,1,10,0,0,1.0,1.0,1.0,0.2969777936177784
idle1.csv,face_detection.csv,0.04361844062805176,1,10,0,0,1.0,1.0,1.0,0.30829545558525084
idle1.csv,face_landmarking.csv,0.04010820388793945,1,10,0,0,1.0,1.0,1.0,1.3504665356285033
idle1.csv,gesture_recognition.csv,0.04055190086364746,1,10,0,0,1.0,1.0,1.0,0.3186194793969819
idle1.csv,hand_landmarking.csv,0.03852534294128418,1,10,0,0,1.0,1.0,1.0,0.30907882819698673
