Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.04060053825378418,1,10,0,0,1.0,1.0,1.0,1.4385078947106251
audio_classification.csv,face_landmarking.csv,0.04164695739746094,1,10,0,0,1.0,1.0,1.0,0.35705932558015113
audio_classification.csv,gesture_recognition.csv,0.03955721855163574,1,10,0,0,1.0,1.0,1.0,0.16502270704986635
audio_classification.csv,hand_landmarking.csv,0.04063272476196289,1,10,0,0,1.0,1.0,1.0,0.995102952879738
audio_classification.csv,idle1.csv,0.042606353759765625,1,10,0,0,1.0,1.0,1.0,0.057336566661054814
audio_classification.csv,idle2.csv,0.03905534744262695,1,10,0,0,1.0,1.0,1.0,0.7982234215511378
audio_classification.csv,object_detection.csv,0.04095458984375,1,10,0,0,1.0,1.0,1.0,0.46031415951386034
audio_classification.csv,pose_landmarking.csv,0.040082454681396484,1,10,0,0,1.0,1.0,1.0,0.130284681414343
face_detection.csv,audio_classification.csv,0.040671586990356445,1,10,0,0,1.0,1.0,1.0,0.3795457457638673
face_detection.csv,face_landmarking.csv,0.041085243225097656,1,10,0,0,1.0,1.0,1.0,1.2989151428078636
face_detection.csv,gesture_recognition.csv,0.039208412170410156,1,10,0,0,1.0,1.0,1.0,0.6017350781226988
face_detection.csv,hand_landmarking.csv,0.039122819900512695,1,10,0,0,1.0,1.0,1.0,0.5086330990417538
face_detection.csv,idle1.csv,0.04010820388793945,1,10,0,0,1.0,1.0,1.0,0.17369779380173409
face_detection.csv,idle2.csv,0.04156970977783203,1,10,0,0,1.0,1.0,1.0,0.4157490850492282
face_detection.csv,object_detection.csv,0.04460024833679199,1,10,0,0,1.0,1.0,1.0,0.049615596393274286
face_detection.csv,pose_landmarking.csv,0.04091143608093262,1,10,0,0,1.0,1.0,1.0,0.8812568942295151
face_landmarking.csv,audio_classification.csv,0.04054617881774902,1,10,0,0,1.0,1.0,1.0,0.8485639773733448
face_landmarking.csv,face_detection.csv,0.0411524772644043,1,10,0,0,1.0,1.0,1.0,1.1306458552251952
face_landmarking.csv,gesture_recognition.csv,0.0385439395904541,1,10,0,0,1.0,1.0,1.0,0.37059480787148263
face_landmarking.csv,hand_landmarking.csv,0.03958535194396973,1,10,0,0,1.0,1.0,1.0,0.13248578612235903
face_landmarking.csv,idle1.csv,0.04211688041687012,1,10,0,0,1.0,1.0,1.0,0.3012767550147456
face_landmarking.csv,idle2.csv,0.03905916213989258,1,10,0,0,1.0,1.0,1.0,1.176446522608954
face_landmarking.csv,object_detection.csv,0.0396265983581543,1,10,0,0,1.0,1.0,1.0,0.601555733316497
face_landmarking.csv,pose_landmarking.csv,0.04104971885681152,1,10,0,0,1.0,1.0,1.0,0.24367374099189437
gesture_recognition.csv,audio_classification.csv,0.042047739028930664,1,10,0,0,1.0,1.0,1.0,1.0402002580948482
