Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.04086923599243164,1,10,0,0,1.0,1.0,1.0,0.08681636699933735
audio_classification.csv,face_landmarking.csv,0.04242420196533203,1,10,0,0,1.0,1.0,1.0,0.2145300605337763
audio_classification.csv,gesture_recognition.csv,0.04201245307922363,1,10,0,0,1.0,1.0,1.0,0.9176218441730144
audio_classification.csv,hand_landmarking.csv,0.043599605560302734,1,10,0,0,1.0,1.0,1.0,0.7553992426238194
audio_classification.csv,idle1.csv,0.041693925857543945,1,10,0,0,1.0,1.0,1.0,1.3413478813237494
audio_classification.csv,idle2.csv,0.04010200500488281,1,10,0,0,1.0,1.0,1.0,1.3609723805822835
audio_classification.csv,object_detection.csv,0.04015231132507324,1,10,0,0,1.0,1.0,1.0,1.384424000105593
audio_classification.csv,pose_landmarking.csv,0.04018759727478027,1,10,0,0,1.0,1.0,1.0,0.9499691776043709
face_detection.csv,audio_classification.csv,0.043096303939819336,1,10,0,0,1.0,1.0,1.0,0.42542635095007963
face_detection.csv,face_landmarking.csv,0.04205441474914551,1,10,0,0,1.0,1.0,1.0,0.5074962925796731
face_detection.csv,gesture_recognition.csv,0.040065765380859375,1,10,0,0,1.0,1.0,1.0,0.6559065747824943
face_detection.csv,hand_landmarking.csv,0.04150962829589844,1,10,0,0,1.0,1.0,1.0,0.3764527173800858
face_detection.csv,idle1.csv,0.04112386703491211,1,10,0,0,1.0,1.0,1.0,0.12005730507467686
face_detection.csv,idle2.csv,0.03858518600463867,1,10,0,0,1.0,1.0,1.0,0.034850038687472024
face_detection.csv,object_detection.csv,0.0390467643737793,1,10,0,0,1.0,1.0,1.0,0.4790644018373422
face_detection.csv,pose_landmarking.csv,0.04113340377807617,1,10,0,0,1.0,1.0,1.0,0.8574273662152958
face_landmarking.csv,audio_classification.csv,0.039543867111206055,1,10,0,0,1.0,1.0,1.0,0.3444301654882295
face_landmarking.csv,face_detection.csv,0.04513669013977051,1,10,0,0,1.0,1.0,1.0,0.1150293718842607
face_landmarking.csv,gesture_recognition.csv,0.04604816436767578,1,10,0,0,1.0,1.0,1.0,0.25381185879587526
face_landmarking.csv,hand_landmarking.csv,0.04009652137756348,1,10,0,0,1.0,1.0,1.0,0.3766428346649894
face_landmarking.csv,idle1.csv,0.04005098342895508,1,10,0,0,1.0,1.0,1.0,0.2691420823174256
face_landmarking.csv,idle2.csv,0.04067683219909668,1,10,0,0,1.0,1.0,1.0,0.2012306447090795
face_landmarking.csv,object_detection.csv,0.04362845420837402,1,10,0,0,1.0,1.0,1.0,1.16631494316916
face_landmarking.csv,pose_landmarking.csv,0.040105581283569336,1,10,0,0,1.0,1.0,1.0,0.03554766254308577
gesture_recognition.csv,audio_classification.csv,0.039728641510009766,1,10,0,0,1.0,1.0,1.0,0.8166313895185215
gesture_recognition.csv,face_detection.csv,0.040146589279174805,1,10,0,0,1.0,1.0,1.0,0.3126670198532483
gesture_recognition.csv,face_landmarking.csv,0.042334556579589844,1,10,0,0,1.0,1.0,1.0,0.84049236710841
gesture_recognition.csv,hand_landmarking.csv,0.042433977127075195,1,10,0,0,1.0,1.0,1.0,0.165932870077356
gesture_recognition.csv,idle1.csv,0.0428926944732666,1,10,0,0,1.0,1.0,1.0,0.14143904577908883
gesture_recognition.csv,idle2.csv,0.040550947189331055,1,10,0,0,1.0,1.0,1.0,1.2919307164154787
gesture_recognition.csv,object_detection.csv,0.04011249542236328,1,10,0,0,1.0,1.0,1.0,0.15714737529490755
gesture_recognition.csv,pose_landmarking.csv,0.0435948371887207,1,10,0,0,1.0,1.0,1.0,1.20343314361398
hand_landmarking.csv,audio_classification.csv,0.04015660285949707,1,10,0,0,1.0,1.0,1.0,0.2783985067597039
hand_landmarking.csv,face_detection.csv,0.04007148742675781,1,10,0,0,1.0,1.0,1.0,0.24891834823196543
hand_landmarking.csv,face_landmarking.csv,0.04004192352294922,1,10,0,0,1.0,1.0,1.0,0.1549445593485249
hand_landmarking.csv,gesture_recognition.csv,0.04210615158081055,1,10,0,0,1.0,1.0,1.0,0.27469318490209615
hand_landmarking.csv,idle1.csv,0.03955650329589844,1,10,0,0,1.0,1.0,1.0,0.8355040702821409
hand_landmarking.csv,idle2.csv,0.042143821716308594,1,10,0,0,1.0,1.0,1.0,0.11304133343121087
hand_landmarking.csv,object_detection.csv,0.04315590858459473,1,10,0,0,1.0,1.0,1.0,0.10248220306690996
hand_landmarking.csv,pose_landmarking.csv,0.04103970527648926,1,10,0,0,1.0,1.0,1.0,0.9380901821108344
idle1.csv,audio_classification.csv,0.04022574424743652,1,10,0,0,1.0,1.0,1.0,0.1559227133638348
idle1.csv,face_detection.csv,0.040709495544433594,1,10,0,0,1.0,1.0,1.0,0.379677203809061
idle1.csv,face_landmarking.csv,0.04003739356994629,1,10,0,0,1.0,1.0,1.0,0.20195922529399501
idle1.csv,gesture_recognition.csv,0.04358029365539551,1,10,0,0,1.0,1.0,1.0,1.4569275988701338
idle1.csv,hand_landmarking.csv,0.04404139518737793,1,10,0,0,1.0,1.0,1.0,0.11364895053307089
idle1.csv,idle2.csv,0.040111541748046875,1,3,7,0,1.0,0.3,0.4615384615384615,1.2393077858534067
idle1.csv,object_detection.csv,0.03946185111999512,1,10,0,0,1.0,1.0,1.0,0.11320079830886781
idle1.csv,pose_landmarking.csv,0.039615631103515625,1,10,0,0,1.0,1.0,1.0,0.5606968751854491
idle2.csv,audio_classification.csv,0.04413008689880371,1,10,0,0,1.0,1.0,1.0,0.8932178686274066
idle2.csv,face_detection.csv,0.04555201530456543,1,10,0,0,1.0,1.0,1.0,0.7313051424922673
idle2.csv,face_landmarking.csv,0.043321847915649414,1,10,0,0,1.0,1.0,1.0,0.5229959480588011
idle2.csv,gesture_recognition.csv,0.042349815368652344,1,10,0,0,1.0,1.0,1.0,0.3758911452257336
idle2.csv,hand_landmarking.csv,0.03912353515625,1,10,0,0,1.0,1.0,1.0,1.9668115967692923
idle2.csv,idle1.csv,0.04153776168823242,1,7,3,0,1.0,0.7,0.8235294117647058,0.494363882546242
idle2.csv,object_detection.csv,0.04349231719970703,1,10,0,0,1.0,1.0,1.0,0.36507322299986456
idle2.csv,pose_landmarking.csv,0.040534257888793945,1,10,0,0,1.0,1.0,1.0,1.8046026276964642
