Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
idle1.csv,face_landmarking.csv,0.039780616760253906,1,10,0,0,1.0,1.0,1.0,0.5149754450001365
idle1.csv,gesture_recognition.csv,0.0395815372467041,1,10,0,0,1.0,1.0,1.0,0.41958506190514777
idle1.csv,hand_landmarking.csv,0.044104814529418945,1,10,0,0,1.0,1.0,1.0,0.4045725832612218
idle1.csv,idle1.csv,0.04051947593688965,1,6,4,0,1.0,0.6,0.7499999999999999,0.458768255859125
idle1.csv,idle2.csv,0.03899645805358887,1,7,3,0,1.0,0.7,0.8235294117647058,0.42530722424612066
idle1.csv,object_detection.csv,0.038103342056274414,1,10,0,0,1.0,1.0,1.0,0.5540458363850499
idle1.csv,pose_landmarking.csv,0.03799915313720703,1,10,0,0,1.0,1.0,1.0,0.4793188745358142
idle2.csv,audio_classification.csv,0.03851580619812012,1,10,0,0,1.0,1.0,1.0,0.4814672152129279
idle2.csv,face_detection.csv,0.03799939155578613,1,10,0,0,1.0,1.0,1.0,0.49706384942855986
idle2.csv,face_landmarking.csv,0.039035797119140625,1,10,0,0,1.0,1.0,1.0,0.5310371711789019
idle2.csv,gesture_recognition.csv,0.03899955749511719,1,10,0,0,1.0,1.0,1.0,0.4703802432280714
idle2.csv,hand_landmarking.csv,0.037516117095947266,1,10,0,0,1.0,1.0,1.0,0.39502733163958004
idle2.csv,idle1.csv,0.03800010681152344,1,5,5,0,1.0,0.5,0.6666666666666666,0.5128058099109571
idle2.csv,idle2.csv,0.04151463508605957,1,3,7,0,1.0,0.3,0.4615384615384615,0.5187231857117073
idle2.csv,object_detection.csv,0.03800392150878906,1,10,0,0,1.0,1.0,1.0,0.47398956358239824
idle2.csv,pose_landmarking.csv,0.0380094051361084,1,10,0,0,1.0,1.0,1.0,0.5529823720784637
object_detection.csv,audio_classification.csv,0.03799772262573242,1,10,0,0,1.0,1.0,1.0,0.4016938656214704
object_detection.csv,face_detection.csv,0.03901410102844238,1,10,0,0,1.0,1.0,1.0,0.502477897797733
object_detection.csv,face_landmarking.csv,0.038603782653808594,1,10,0,0,1.0,1.0,1.0,0.4747876411591768
object_detection.csv,gesture_recognition.csv,0.038995981216430664,1,10,0,0,1.0,1.0,1.0,0.4670340966598965
object_detection.csv,hand_landmarking.csv,0.03851461410522461,1,10,0,0,1.0,1.0,1.0,0.4100656892401076
object_detection.csv,idle1.csv,0.03999733924865723,1,10,0,0,1.0,1.0,1.0,0.476947576809236
object_detection.csv,idle2.csv,0.039617061614990234,1,10,0,0,1.0,1.0,1.0,0.5108189898150053
object_detection.csv,object_detection.csv,0.03850674629211426,1,9,1,0,1.0,0.9,0.9473684210526316,0.44025378318919256
object_detection.csv,pose_landmarking.csv,0.03952932357788086,1,10,0,0,1.0,1.0,1.0,0.43902944607852956
pose_landmarking.csv,audio_classification.csv,0.03851580619812012,1,10,0,0,1.0,1.0,1.0,0.49766026230288896
pose_landmarking.csv,face_detection.csv,0.03852677345275879,1,10,0,0,1.0,1.0,1.0,0.4762682346087198
pose_landmarking.csv,face_landmarking.csv,0.03900408744812012,1,10,0,0,1.0,1.0,1.0,0.3789706192194113
pose_landmarking.csv,gesture_recognition.csv,0.0385136604309082,1,10,0,0,1.0,1.0,1.0,0.3978649857914271
pose_landmarking.csv,hand_landmarking.csv,0.037999629974365234,1,10,0,0,1.0,1.0,1.0,0.3751004136992362
pose_landmarking.csv,idle1.csv,0.039005279541015625,1,10,0,0,1.0,1.0,1.0,0.46882990079732045
pose_landmarking.csv,idle2.csv,0.03900265693664551,1,10,0,0,1.0,1.0,1.0,0.5928467809572606
pose_landmarking.csv,object_detection.csv,0.04000210762023926,1,10,0,0,1.0,1.0,1.0,0.37011940653433095
pose_landmarking.csv,pose_landmarking.csv,0.03951525688171387,1,10,0,0,1.0,1.0,1.0,0.371220950721914
