Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.038599491119384766,1,10,0,0,1.0,1.0,1.0,0.6514795778678537
audio_classification.csv,face_landmarking.csv,0.04154539108276367,1,10,0,0,1.0,1.0,1.0,0.13843535968628415
audio_classification.csv,gesture_recognition.csv,0.03914952278137207,1,10,0,0,1.0,1.0,1.0,0.29878042494973195
audio_classification.csv,hand_landmarking.csv,0.03799295425415039,1,10,0,0,1.0,1.0,1.0,0.1550138257508667
audio_classification.csv,idle1.csv,0.039422035217285156,1,10,0,0,1.0,1.0,1.0,0.5701745688918407
audio_classification.csv,idle2.csv,0.0382838249206543,1,10,0,0,1.0,1.0,1.0,0.5101492288167152
audio_classification.csv,object_detection.csv,0.03910207748413086,1,10,0,0,1.0,1.0,1.0,1.00092072363096
audio_classification.csv,pose_landmarking.csv,0.042558908462524414,1,10,0,0,1.0,1.0,1.0,0.9414008275668991
face_detection.csv,audio_classification.csv,0.0390317440032959,1,10,0,0,1.0,1.0,1.0,0.2879167501575202
face_detection.csv,face_landmarking.csv,0.038536787033081055,1,10,0,0,1.0,1.0,1.0,0.33605711156772783
face_detection.csv,gesture_recognition.csv,0.039760589599609375,1,10,0,0,1.0,1.0,1.0,0.47181581726885163
face_detection.csv,hand_landmarking.csv,0.04311823844909668,1,10,0,0,1.0,1.0,1.0,0.44250597860273705
face_detection.csv,idle1.csv,0.03868246078491211,1,10,0,0,1.0,1.0,1.0,0.07641094897057536
face_detection.csv,idle2.csv,0.039060354232788086,1,10,0,0,1.0,1.0,1.0,0.5681724624429259
face_detection.csv,object_detection.csv,0.039147138595581055,1,10,0,0,1.0,1.0,1.0,0.488846245061533
face_detection.csv,pose_landmarking.csv,0.04010653495788574,1,10,0,0,1.0,1.0,1.0,0.2685207636341604
face_landmarking.csv,audio_classification.csv,0.0460813045501709,1,10,0,0,1.0,1.0,1.0,0.0851099895204842
face_landmarking.csv,face_detection.csv,0.04194140434265137,1,10,0,0,1.0,1.0,1.0,0.13048017948031038
face_landmarking.csv,gesture_recognition.csv,0.0415494441986084,1,10,0,0,1.0,1.0,1.0,1.205099079730684
face_landmarking.csv,hand_landmarking.csv,0.04033708572387695,1,10,0,0,1.0,1.0,1.0,0.12361957291050925
face_landmarking.csv,idle1.csv,0.045232295989990234,1,10,0,0,1.0,1.0,1.0,0.3552003228236
face_landmarking.csv,idle2.csv,0.04410099983215332,1,10,0,0,1.0,1.0,1.0,0.9110938931651975
face_landmarking.csv,object_detection.csv,0.0390625,1,10,0,0,1.0,1.0,1.0,0.056619319667822444
face_landmarking.csv,pose_landmarking.csv,0.043389081954956055,1,10,0,0,1.0,1.0,1.0,0.07627621908175851
gesture_recognition.csv,audio_classification.csv,0.04162764549255371,1,10,0,0,1.0,1.0,1.0,0.18475704080219144
gesture_recognition.csv,face_detection.csv,0.04013323783874512,1,10,0,0,1.0,1.0,1.0,0.14332011768653274
gesture_recognition.csv,face_landmarking.csv,0.038034677505493164,1,10,0,0,1.0,1.0,1.0,0.13856200404964872
gesture_recognition.csv,hand_landmarking.csv,0.039032936096191406,1,10,0,0,1.0,1.0,1.0,0.06432034383569842
gesture_recognition.csv,idle1.csv,0.03858518600463867,1,10,0,0,1.0,1.0,1.0,1.352398337609452
gesture_recognition.csv,idle2.csv,0.04207468032836914,1,10,0,0,1.0,1.0,1.0,0.7391532953583676
gesture_recognition.csv,object_detection.csv,0.03860878944396973,1,10,0,0,1.0,1.0,1.0,0.896760031715588
gesture_recognition.csv,pose_landmarking.csv,0.03854060173034668,1,10,0,0,1.0,1.0,1.0,0.8280867709339831
hand_landmarking.csv,audio_classification.csv,0.040079355239868164,1,10,0,0,1.0,1.0,1.0,2.651597821448104
hand_landmarking.csv,face_detection.csv,0.04207658767700195,1,10,0,0,1.0,1.0,1.0,0.30329427159280575
hand_landmarking.csv,face_landmarking.csv,0.039559125900268555,1,10,0,0,1.0,1.0,1.0,1.3762364656546144
hand_landmarking.csv,gesture_recognition.csv,0.03831291198730469,1,10,0,0,1.0,1.0,1.0,0.10492128214473045
hand_landmarking.csv,idle1.csv,0.03803110122680664,1,10,0,0,1.0,1.0,1.0,0.14099156318729217
hand_landmarking.csv,idle2.csv,0.03827810287475586,1,10,0,0,1.0,1.0,1.0,0.3060602707169079
hand_landmarking.csv,object_detection.csv,0.039046525955200195,1,10,0,0,1.0,1.0,1.0,1.7427586911680155
hand_landmarking.csv,pose_landmarking.csv,0.03903698921203613,1,10,0,0,1.0,1.0,1.0,0.10809101502380315
idle1.csv,audio_classification.csv,0.04318666458129883,1,10,0,0,1.0,1.0,1.0,0.1780221162107399
idle1.csv,face_detection.csv,0.04091191291809082,1,10,0,0,1.0,1.0,1.0,0.4464489365259959
idle1.csv,face_landmarking.csv,0.05659627914428711,1,10,0,0,1.0,1.0,1.0,0.9697720745527705
idle1.csv,gesture_recognition.csv,0.04113936424255371,1,10,0,0,1.0,1.0,1.0,0.18286111026530086
idle1.csv,hand_landmarking.csv,0.03907036781311035,1,10,0,0,1.0,1.0,1.0,0.18074706681945057
idle1.csv,idle2.csv,0.04060626029968262,1,9,1,0,1.0,0.9,0.9473684210526316,0.1315836108634102
idle1.csv,object_detection.csv,0.0421299934387207,1,10,0,0,1.0,1.0,1.0,0.3922701122693991
idle1.csv,pose_landmarking.csv,0.04406595230102539,1,10,0,0,1.0,1.0,1.0,0.7570601364799043
idle2.csv,audio_classification.csv,0.04054427146911621,1,10,0,0,1.0,1.0,1.0,0.3396242724761649
idle2.csv,face_detection.csv,0.039904117584228516,1,10,0,0,1.0,1.0,1.0,0.5689729623188335
idle2.csv,face_landmarking.csv,0.0435945987701416,1,10,0,0,1.0,1.0,1.0,1.2616847905396467
idle2.csv,gesture_recognition.csv,0.03871774673461914,1,10,0,0,1.0,1.0,1.0,0.28095047853948263
idle2.csv,hand_landmarking.csv,0.039549827575683594,1,10,0,0,1.0,1.0,1.0,0.8889021159083481
idle2.csv,idle1.csv,0.03954362869262695,1,4,6,0,1.0,0.4,0.5714285714285715,0.6245712216376035
idle2.csv,object_detection.csv,0.03954124450683594,1,10,0,0,1.0,1.0,1.0,0.5439889844082461
idle2.csv,pose_landmarking.csv,0.03809618949890137,1,10,0,0,1.0,1.0,1.0,0.5128206888298933
object_detection.csv,audio_classification.csv,0.03805208206176758,1,10,0,0,1.0,1.0,1.0,0.3099450510584575
object_detection.csv,face_detection.csv,0.038640499114990234,1,10,0,0,1.0,1.0,1.0,0.28379440153636015
object_detection.csv,face_landmarking.csv,0.039037227630615234,1,10,0,0,1.0,1.0,1.0,1.079877779169505
object_detection.csv,gesture_recognition.csv,0.040557861328125,1,10,0,0,1.0,1.0,1.0,0.7225721995837973
object_detection.csv,hand_landmarking.csv,0.04467415809631348,1,10,0,0,1.0,1.0,1.0,1.541421106542851
object_detection.csv,idle1.csv,0.039116859436035156,1,10,0,0,1.0,1.0,1.0,0.6761170344734083
object_detection.csv,idle2.csv,0.03812670707702637,1,10,0,0,1.0,1.0,1.0,0.4070143518470037
object_detection.csv,pose_landmarking.csv,0.04437756538391113,1,10,0,0,1.0,1.0,1.0,0.5561150271511709
pose_landmarking.csv,audio_classification.csv,0.04057455062866211,1,10,0,0,1.0,1.0,1.0,0.3105846393611938
pose_landmarking.csv,face_detection.csv,0.040361881256103516,1,10,0,0,1.0,1.0,1.0,0.11244103582954218
pose_landmarking.csv,face_landmarking.csv,0.04129791259765625,1,10,0,0,1.0,1.0,1.0,0.07002639772706475
pose_landmarking.csv,gesture_recognition.csv,0.04266667366027832,1,10,0,0,1.0,1.0,1.0,0.3207968380141224
pose_landmarking.csv,hand_landmarking.csv,0.043743133544921875,1,10,0,0,1.0,1.0,1.0,0.08600716794740965
pose_landmarking.csv,idle1.csv,0.039084672927856445,1,10,0,0,1.0,1.0,1.0,0.06699766170394317
pose_landmarking.csv,idle2.csv,0.03904080390930176,1,10,0,0,1.0,1.0,1.0,0.08646738171402484
pose_landmarking.csv,object_detection.csv,0.03857135772705078,1,10,0,0,1.0,1.0,1.0,0.2614656201011967
