Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,audio_classification.csv,0.12166762351989746,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,face_detection.csv,0.1174936294555664,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,face_landmarking.csv,0.11710596084594727,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,gesture_recognition.csv,0.11766672134399414,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,hand_landmarking.csv,0.12265324592590332,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,idle1.csv,0.1287553310394287,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,idle2.csv,0.12334704399108887,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,object_detection.csv,0.12090778350830078,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
audio_classification.csv,pose_landmarking.csv,0.11673712730407715,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.41478658426253434
face_detection.csv,audio_classification.csv,0.11723041534423828,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,face_detection.csv,0.11861681938171387,0,17,3,1,0.9444444444444444,0.85,0.8947368421052632,0.16293176670364462
face_detection.csv,face_landmarking.csv,0.1196281909942627,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,gesture_recognition.csv,0.12529325485229492,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,hand_landmarking.csv,0.1263878345489502,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,idle1.csv,0.11927413940429688,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,idle2.csv,0.1187276840209961,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,object_detection.csv,0.11920905113220215,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_detection.csv,pose_landmarking.csv,0.12021756172180176,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.16293176670364462
face_landmarking.csv,audio_classification.csv,0.11775732040405273,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,face_detection.csv,0.11771750450134277,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,face_landmarking.csv,0.11762499809265137,0,17,3,1,0.9444444444444444,0.85,0.8947368421052632,0.46001445002032804
face_landmarking.csv,gesture_recognition.csv,0.1218116283416748,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,hand_landmarking.csv,0.1171729564666748,1,20,0,0,1.0,1.0,1.0,0.46001445002032804
face_landmarking.csv,idle1.csv,0.13178205490112305,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,idle2.csv,0.12398862838745117,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,object_detection.csv,0.1192481517791748,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
face_landmarking.csv,pose_landmarking.csv,0.11565375328063965,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.46001445002032804
gesture_recognition.csv,audio_classification.csv,0.11767172813415527,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,face_detection.csv,0.11772704124450684,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,face_landmarking.csv,0.11875104904174805,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,gesture_recognition.csv,0.11831235885620117,0,19,1,1,0.95,0.95,0.9500000000000001,0.2582955659326269
gesture_recognition.csv,hand_landmarking.csv,0.1187295913696289,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,idle1.csv,0.1186366081237793,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,idle2.csv,0.11911225318908691,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,object_detection.csv,0.11865878105163574,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
gesture_recognition.csv,pose_landmarking.csv,0.12067365646362305,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.2582955659326269
hand_landmarking.csv,audio_classification.csv,0.11865997314453125,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,face_detection.csv,0.11876940727233887,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,face_landmarking.csv,0.11836624145507812,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,gesture_recognition.csv,0.12168121337890625,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,hand_landmarking.csv,0.12024879455566406,0,19,1,1,0.95,0.95,0.9500000000000001,0.14796424528604565
hand_landmarking.csv,idle1.csv,0.12285590171813965,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,idle2.csv,0.12443923950195312,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,object_detection.csv,0.14533686637878418,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
hand_landmarking.csv,pose_landmarking.csv,0.12366199493408203,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.14796424528604565
idle1.csv,audio_classification.csv,0.12275815010070801,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.13831378520324242
idle1.csv,face_detection.csv,0.12185454368591309,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.13831378520324242
idle1.csv,face_landmarking.csv,0.13467144966125488,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.13831378520324242
idle1.csv,gesture_recognition.csv,0.11613988876342773,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.13831378520324242
idle1.csv,hand_landmarking.csv,0.11864471435546875,0,20,0,1,0.9523809523809523,1.0,0.975609756097561,0.13831378520324242
