Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.03964352607727051,1,10,0,0,1.0,1.0,1.0,0.2585098435488946
audio_classification.csv,face_landmarking.csv,0.03920340538024902,1,10,0,0,1.0,1.0,1.0,0.667078937958149
audio_classification.csv,gesture_recognition.csv,0.04111599922180176,1,10,0,0,1.0,1.0,1.0,0.9225989844595319
audio_classification.csv,hand_landmarking.csv,0.04003787040710449,1,10,0,0,1.0,1.0,1.0,0.07863758440793128
audio_classification.csv,idle1.csv,0.04659223556518555,1,10,0,0,1.0,1.0,1.0,0.1767073194665748
audio_classification.csv,idle2.csv,0.04422187805175781,1,10,0,0,1.0,1.0,1.0,0.3613758187103614
audio_classification.csv,object_detection.csv,0.04506254196166992,1,10,0,0,1.0,1.0,1.0,0.7408154426170038
audio_classification.csv,pose_landmarking.csv,0.03956341743469238,1,10,0,0,1.0,1.0,1.0,0.534863965480267
face_detection.csv,audio_classification.csv,0.042563438415527344,1,10,0,0,1.0,1.0,1.0,0.5879213934483338
face_detection.csv,face_landmarking.csv,0.03989601135253906,1,10,0,0,1.0,1.0,1.0,0.14497375672699675
face_detection.csv,gesture_recognition.csv,0.03960227966308594,1,10,0,0,1.0,1.0,1.0,0.21807785322404336
face_detection.csv,hand_landmarking.csv,0.04008769989013672,1,10,0,0,1.0,1.0,1.0,0.5725735630391326
face_detection.csv,idle1.csv,0.04107356071472168,1,10,0,0,1.0,1.0,1.0,0.44176854589367043
face_detection.csv,idle2.csv,0.04057788848876953,1,10,0,0,1.0,1.0,1.0,0.4714489701945143
face_detection.csv,object_detection.csv,0.040045976638793945,1,10,0,0,1.0,1.0,1.0,0.22148368237559346
face_detection.csv,pose_landmarking.csv,0.04056501388549805,1,10,0,0,1.0,1.0,1.0,0.16991059281708554
face_landmarking.csv,audio_classification.csv,0.04401898384094238,1,10,0,0,1.0,1.0,1.0,0.23196018787321387
face_landmarking.csv,face_detection.csv,0.040616512298583984,1,10,0,0,1.0,1.0,1.0,0.11583054822266144
face_landmarking.csv,gesture_recognition.csv,0.03957247734069824,1,10,0,0,1.0,1.0,1.0,1.5545836781608802
face_landmarking.csv,hand_landmarking.csv,0.04015016555786133,1,10,0,0,1.0,1.0,1.0,0.693054193836582
face_landmarking.csv,idle1.csv,0.04042315483093262,1,10,0,0,1.0,1.0,1.0,0.5878673231601581
face_landmarking.csv,idle2.csv,0.04010128974914551,1,10,0,0,1.0,1.0,1.0,0.3761507946765345
face_landmarking.csv,object_detection.csv,0.040810346603393555,1,10,0,0,1.0,1.0,1.0,0.9262761194274378
face_landmarking.csv,pose_landmarking.csv,0.039542436599731445,1,10,0,0,1.0,1.0,1.0,0.9323662438951293
gesture_recognition.csv,audio_classification.csv,0.03963780403137207,1,10,0,0,1.0,1.0,1.0,0.2928869746619938
gesture_recognition.csv,face_detection.csv,0.03996467590332031,1,10,0,0,1.0,1.0,1.0,0.7439812530597997
gesture_recognition.csv,face_landmarking.csv,0.041556358337402344,1,10,0,0,1.0,1.0,1.0,0.6596477631919897
gesture_recognition.csv,hand_landmarking.csv,0.04116058349609375,1,10,0,0,1.0,1.0,1.0,0.4584353169170765
gesture_recognition.csv,idle1.csv,0.04371976852416992,1,10,0,0,1.0,1.0,1.0,0.18124201551187577
gesture_recognition.csv,idle2.csv,0.041991472244262695,1,10,0,0,1.0,1.0,1.0,0.8370532943102901
gesture_recognition.csv,object_detection.csv,0.04671216011047363,1,10,0,0,1.0,1.0,1.0,0.11973297242634089
gesture_recognition.csv,pose_landmarking.csv,0.040084123611450195,1,10,0,0,1.0,1.0,1.0,0.9035960359073884
hand_landmarking.csv,audio_classification.csv,0.040549278259277344,1,10,0,0,1.0,1.0,1.0,0.3207351545308455
hand_landmarking.csv,face_detection.csv,0.03903627395629883,1,10,0,0,1.0,1.0,1.0,0.3092080492904215
hand_landmarking.csv,face_landmarking.csv,0.04407095909118652,1,10,0,0,1.0,1.0,1.0,0.5694814319660421
hand_landmarking.csv,gesture_recognition.csv,0.03869962692260742,1,10,0,0,1.0,1.0,1.0,1.6893903222175446
hand_landmarking.csv,idle1.csv,0.04155778884887695,1,10,0,0,1.0,1.0,1.0,0.19939096956176566
hand_landmarking.csv,idle2.csv,0.040041208267211914,1,10,0,0,1.0,1.0,1.0,0.13120431636376817
hand_landmarking.csv,object_detection.csv,0.04113602638244629,1,10,0,0,1.0,1.0,1.0,0.2988462411850241
hand_landmarking.csv,pose_landmarking.csv,0.051627159118652344,1,10,0,0,1.0,1.0,1.0,0.26248429224344527
idle1.csv,audio_classification.csv,0.03954458236694336,1,10,0,0,1.0,1.0,1.0,0.7865756918281992
idle1.csv,face_detection.csv,0.04056262969970703,1,10,0,0,1.0,1.0,1.0,0.25341093915592805
idle1.csv,face_landmarking.csv,0.040038347244262695,1,10,0,0,1.0,1.0,1.0,1.541233066363946
idle1.csv,gesture_recognition.csv,0.04355764389038086,1,10,0,0,1.0,1.0,1.0,0.30823229243340233
idle1.csv,hand_landmarking.csv,0.040761470794677734,1,10,0,0,1.0,1.0,1.0,0.16517116751759495
idle1.csv,idle2.csv,0.04207277297973633,1,10,0,0,1.0,1.0,1.0,0.08751663316983989
idle1.csv,object_detection.csv,0.043123722076416016,1,10,0,0,1.0,1.0,1.0,1.6221926782162672
idle1.csv,pose_landmarking.csv,0.04053473472595215,1,10,0,0,1.0,1.0,1.0,0.28626341507863473
idle2.csv,audio_classification.csv,0.039556026458740234,1,10,0,0,1.0,1.0,1.0,0.5953076915759066
idle2.csv,face_detection.csv,0.04208970069885254,1,10,0,0,1.0,1.0,1.0,0.5047879826881991
idle2.csv,face_landmarking.csv,0.040135860443115234,1,10,0,0,1.0,1.0,1.0,0.7386246491781577
idle2.csv,gesture_recognition.csv,0.04469490051269531,1,10,0,0,1.0,1.0,1.0,0.8725554767936369
idle2.csv,hand_landmarking.csv,0.041349172592163086,1,10,0,0,1.0,1.0,1.0,0.5076601331737989
idle2.csv,idle1.csv,0.0438232421875,1,5,5,0,1.0,0.5,0.6666666666666666,0.5370325215996575
idle2.csv,object_detection.csv,0.03954577445983887,1,10,0,0,1.0,1.0,1.0,0.6385286452045431
idle2.csv,pose_landmarking.csv,0.04008030891418457,1,10,0,0,1.0,1.0,1.0,0.7592973518422923
object_detection.csv,audio_classification.csv,0.04375171661376953,1,10,0,0,1.0,1.0,1.0,0.26697170709868023
object_detection.csv,face_detection.csv,0.041066646575927734,1,10,0,0,1.0,1.0,1.0,0.7516875520620061
object_detection.csv,face_landmarking.csv,0.04054665565490723,1,10,0,0,1.0,1.0,1.0,0.5188658539684662
object_detection.csv,gesture_recognition.csv,0.03919196128845215,1,10,0,0,1.0,1.0,1.0,0.5642942593550613
object_detection.csv,hand_landmarking.csv,0.042563676834106445,1,10,0,0,1.0,1.0,1.0,0.3611993631810255
object_detection.csv,idle1.csv,0.04114031791687012,1,10,0,0,1.0,1.0,1.0,0.3621494197778529
object_detection.csv,idle2.csv,0.04158163070678711,1,10,0,0,1.0,1.0,1.0,0.3926973272056582
object_detection.csv,pose_landmarking.csv,0.040064096450805664,1,10,0,0,1.0,1.0,1.0,0.3181052920635013
pose_landmarking.csv,audio_classification.csv,0.03955817222595215,1,10,0,0,1.0,1.0,1.0,0.22402171039667718
pose_landmarking.csv,face_detection.csv,0.04226040840148926,1,10,0,0,1.0,1.0,1.0,0.08828932956577466
pose_landmarking.csv,face_landmarking.csv,0.04004025459289551,1,10,0,0,1.0,1.0,1.0,0.3734698852261791
pose_landmarking.csv,gesture_recognition.csv,0.04008150100708008,1,10,0,0,1.0,1.0,1.0,0.09150164597216093
pose_landmarking.csv,hand_landmarking.csv,0.04205632209777832,1,10,0,0,1.0,1.0,1.0,0.32207645690612563
pose_landmarking.csv,idle1.csv,0.043022871017456055,1,10,0,0,1.0,1.0,1.0,0.26607221859972535
pose_landmarking.csv,idle2.csv,0.04261136054992676,1,10,0,0,1.0,1.0,1.0,0.3057941663228742
pose_landmarking.csv,object_detection.csv,0.040554046630859375,1,10,0,0,1.0,1.0,1.0,0.3334584830722751
