Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.04332232475280762,1,10,0,0,1.0,1.0,1.0,0.2816929114135042
audio_classification.csv,face_landmarking.csv,0.039963722229003906,1,10,0,0,1.0,1.0,1.0,0.1662781739869869
audio_classification.csv,gesture_recognition.csv,0.03962254524230957,1,10,0,0,1.0,1.0,1.0,0.6621149907332893
audio_classification.csv,hand_landmarking.csv,0.04006361961364746,1,10,0,0,1.0,1.0,1.0,0.08178726447732884
audio_classification.csv,idle1.csv,0.04139375686645508,1,10,0,0,1.0,1.0,1.0,0.6074648253617805
audio_classification.csv,idle2.csv,0.041040897369384766,1,10,0,0,1.0,1.0,1.0,1.3913304844203749
audio_classification.csv,object_detection.csv,0.042557716369628906,1,10,0,0,1.0,1.0,1.0,0.3191017475550575
audio_classification.csv,pose_landmarking.csv,0.03954315185546875,1,10,0,0,1.0,1.0,1.0,0.07739650768592427
face_detection.csv,audio_classification.csv,0.03862285614013672,1,10,0,0,1.0,1.0,1.0,0.40753314927289686
face_detection.csv,face_landmarking.csv,0.03903603553771973,1,10,0,0,1.0,1.0,1.0,0.3267428853126189
face_detection.csv,gesture_recognition.csv,0.04056262969970703,1,10,0,0,1.0,1.0,1.0,0.3704938038904302
face_detection.csv,hand_landmarking.csv,0.041040658950805664,1,10,0,0,1.0,1.0,1.0,0.9640349162320613
face_detection.csv,idle1.csv,0.04009842872619629,1,10,0,0,1.0,1.0,1.0,4.079158432203072
face_detection.csv,idle2.csv,0.039136648178100586,1,10,0,0,1.0,1.0,1.0,0.8860621774788863
face_detection.csv,object_detection.csv,0.04012870788574219,1,10,0,0,1.0,1.0,1.0,0.747325703318921
face_detection.csv,pose_landmarking.csv,0.042035818099975586,1,10,0,0,1.0,1.0,1.0,0.5948931364634323
face_landmarking.csv,audio_classification.csv,0.03911137580871582,1,10,0,0,1.0,1.0,1.0,0.0589162773257207
face_landmarking.csv,face_detection.csv,0.03901052474975586,1,10,0,0,1.0,1.0,1.0,0.21139564530172217
face_landmarking.csv,gesture_recognition.csv,0.042685508728027344,1,10,0,0,1.0,1.0,1.0,0.864197459103853
face_landmarking.csv,hand_landmarking.csv,0.047612905502319336,1,10,0,0,1.0,1.0,1.0,0.335756966745963
face_landmarking.csv,idle1.csv,0.04114174842834473,1,10,0,0,1.0,1.0,1.0,0.12942075928230182
face_landmarking.csv,idle2.csv,0.03903937339782715,1,10,0,0,1.0,1.0,1.0,0.24007869644741442
