Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
idle1.csv,face_landmarking.csv,0.07278633117675781,1,10,0,0,1.0,1.0,1.0,0.00597549739975688
idle1.csv,gesture_recognition.csv,0.07312440872192383,1,10,0,0,1.0,1.0,1.0,0.0004301671005109585
idle1.csv,hand_landmarking.csv,0.07209610939025879,1,10,0,0,1.0,1.0,1.0,0.0005126798539685007
idle1.csv,idle1.csv,0.06817150115966797,1,4,6,0,1.0,0.4,0.5714285714285715,0.0022100526053544455
idle1.csv,idle2.csv,0.07859516143798828,1,4,6,0,1.0,0.4,0.5714285714285715,0.006646315821757416
idle1.csv,object_detection.csv,0.07234549522399902,1,10,0,0,1.0,1.0,1.0,0.005365559214111752
idle1.csv,pose_landmarking.csv,0.07170438766479492,1,10,0,0,1.0,1.0,1.0,0.000342723395533276
idle2.csv,audio_classification.csv,0.24522018432617188,1,10,0,0,1.0,1.0,1.0,0.0008092060534446608
idle2.csv,face_detection.csv,0.07461333274841309,1,10,0,0,1.0,1.0,1.0,0.0006205885345668973
idle2.csv,face_landmarking.csv,0.06857728958129883,1,10,0,0,1.0,1.0,1.0,0.00015273478952559436
idle2.csv,gesture_recognition.csv,0.07576107978820801,1,10,0,0,1.0,1.0,1.0,0.00021378008619032227
idle2.csv,hand_landmarking.csv,0.07112884521484375,1,10,0,0,1.0,1.0,1.0,0.0001745552817598378
idle2.csv,idle1.csv,0.06908845901489258,1,2,8,0,1.0,0.2,0.33333333333333337,0.0031714097413930485
idle2.csv,idle2.csv,0.07059526443481445,1,9,1,0,1.0,0.9,0.9473684210526316,0.0002220791744524097
idle2.csv,object_detection.csv,0.06914162635803223,1,10,0,0,1.0,1.0,1.0,0.0005004387763976324
idle2.csv,pose_landmarking.csv,0.06908059120178223,1,10,0,0,1.0,1.0,1.0,0.003511910740783204
object_detection.csv,audio_classification.csv,0.24556994438171387,1,10,0,0,1.0,1.0,1.0,0.00017954376455971282
object_detection.csv,face_detection.csv,0.06967759132385254,1,10,0,0,1.0,1.0,1.0,0.0011088625316859305
object_detection.csv,face_landmarking.csv,0.07661890983581543,1,10,0,0,1.0,1.0,1.0,0.00041179467380869124
object_detection.csv,gesture_recognition.csv,0.07358717918395996,1,10,0,0,1.0,1.0,1.0,0.0015923018133119386
object_detection.csv,hand_landmarking.csv,0.06885075569152832,1,10,0,0,1.0,1.0,1.0,0.00010997649120820884
object_detection.csv,idle1.csv,0.06764912605285645,1,10,0,0,1.0,1.0,1.0,0.0036359772095801556
object_detection.csv,idle2.csv,0.06742525100708008,1,10,0,0,1.0,1.0,1.0,0.0011640284274617085
object_detection.csv,object_detection.csv,0.08353447914123535,1,10,0,0,1.0,1.0,1.0,0.0002649420168407599
object_detection.csv,pose_landmarking.csv,0.07117486000061035,1,10,0,0,1.0,1.0,1.0,0.0029448676555944835
pose_landmarking.csv,audio_classification.csv,0.2444615364074707,1,10,0,0,1.0,1.0,1.0,0.005465490026050165
pose_landmarking.csv,face_detection.csv,0.06969332695007324,1,10,0,0,1.0,1.0,1.0,0.005075539553152163
pose_landmarking.csv,face_landmarking.csv,0.06761622428894043,1,10,0,0,1.0,1.0,1.0,0.0026257082445122213
pose_landmarking.csv,gesture_recognition.csv,0.06917238235473633,1,10,0,0,1.0,1.0,1.0,0.002988698685224714
pose_landmarking.csv,hand_landmarking.csv,0.0666353702545166,1,10,0,0,1.0,1.0,1.0,0.001939581410368602
pose_landmarking.csv,idle1.csv,0.06797957420349121,1,10,0,0,1.0,1.0,1.0,0.004236887311174036
pose_landmarking.csv,idle2.csv,0.07113909721374512,1,10,0,0,1.0,1.0,1.0,0.00914622394493988
pose_landmarking.csv,object_detection.csv,0.06657838821411133,1,10,0,0,1.0,1.0,1.0,0.0006054023547645078
pose_landmarking.csv,pose_landmarking.csv,0.06842732429504395,1,10,0,0,1.0,1.0,1.0,0.00038792381597882604
