Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,audio_classification.csv,0.1371452808380127,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,face_detection.csv,0.1353473663330078,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,face_landmarking.csv,0.1387314796447754,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,gesture_recognition.csv,0.13591599464416504,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,hand_landmarking.csv,0.13741755485534668,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,idle1.csv,0.14634037017822266,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,idle2.csv,0.13527750968933105,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,object_detection.csv,0.1338212490081787,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
audio_classification.csv,pose_landmarking.csv,0.13437819480895996,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.41478658426253434
face_detection.csv,audio_classification.csv,0.14081573486328125,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.16293176670364462
face_detection.csv,face_detection.csv,0.15197348594665527,0,27,3,1,0.9642857142857143,0.9,0.9310344827586207,0.16293176670364462
face_detection.csv,face_landmarking.csv,0.13913655281066895,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.16293176670364462
face_detection.csv,gesture_recognition.csv,0.13674569129943848,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.16293176670364462
face_detection.csv,hand_landmarking.csv,0.13421964645385742,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.16293176670364462
face_detection.csv,idle1.csv,0.14529895782470703,0,30,0,1,0.967741935483871,1.0,0.9836065573770492,0.16293176670364462
