Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
audio_classification.csv,face_detection.csv,0.04004216194152832,1,10,0,0,1.0,1.0,1.0,0.15934770980107857
audio_classification.csv,face_landmarking.csv,0.03866076469421387,1,10,0,0,1.0,1.0,1.0,0.33762468397503553
audio_classification.csv,gesture_recognition.csv,0.03911542892456055,1,10,0,0,1.0,1.0,1.0,0.15150367294348557
audio_classification.csv,hand_landmarking.csv,0.05308985710144043,1,10,0,0,1.0,1.0,1.0,0.232534213544379
audio_classification.csv,idle1.csv,0.04711341857910156,1,10,0,0,1.0,1.0,1.0,0.16260259127424015
audio_classification.csv,idle2.csv,0.04003787040710449,1,10,0,0,1.0,1.0,1.0,0.8180734560334173
audio_classification.csv,object_detection.csv,0.03914380073547363,1,10,0,0,1.0,1.0,1.0,0.43318514023530597
audio_classification.csv,pose_landmarking.csv,0.03914499282836914,1,10,0,0,1.0,1.0,1.0,1.0729765554970636
face_detection.csv,audio_classification.csv,0.04208707809448242,1,10,0,0,1.0,1.0,1.0,3.9600885019850427
face_detection.csv,face_landmarking.csv,0.04209589958190918,1,10,0,0,1.0,1.0,1.0,0.5703476210146996
face_detection.csv,gesture_recognition.csv,0.04006075859069824,1,10,0,0,1.0,1.0,1.0,0.4185340398979377
face_detection.csv,hand_landmarking.csv,0.03940129280090332,1,10,0,0,1.0,1.0,1.0,0.5852354162575771
face_detection.csv,idle1.csv,0.041994571685791016,1,10,0,0,1.0,1.0,1.0,0.48250463248037495
face_detection.csv,idle2.csv,0.043520212173461914,1,10,0,0,1.0,1.0,1.0,0.5241373029058981
face_detection.csv,object_detection.csv,0.043318986892700195,1,10,0,0,1.0,1.0,1.0,0.1759638357435862
face_detection.csv,pose_landmarking.csv,0.04062294960021973,1,10,0,0,1.0,1.0,1.0,0.07686602884876904
face_landmarking.csv,audio_classification.csv,0.04033088684082031,1,10,0,0,1.0,1.0,1.0,0.12464439832134262
face_landmarking.csv,face_detection.csv,0.03961467742919922,1,10,0,0,1.0,1.0,1.0,0.12010169547606761
face_landmarking.csv,gesture_recognition.csv,0.04210305213928223,1,10,0,0,1.0,1.0,1.0,0.2344937785063581
face_landmarking.csv,hand_landmarking.csv,0.04004836082458496,1,10,0,0,1.0,1.0,1.0,0.43138726084154505
face_landmarking.csv,idle1.csv,0.040606021881103516,1,10,0,0,1.0,1.0,1.0,0.3107057538332545
