Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
idle2.csv,gesture_recognition.csv,0.03999972343444824,1,10,0,0,1.0,1.0,1.0,0.4703802432280714
idle2.csv,hand_landmarking.csv,0.039515018463134766,1,10,0,0,1.0,1.0,1.0,0.39502733163958004
idle2.csv,idle1.csv,0.039999961853027344,1,5,5,0,1.0,0.5,0.6666666666666666,0.5128058099109571
idle2.csv,idle2.csv,0.03951764106750488,1,3,7,0,1.0,0.3,0.4615384615384615,0.5187231857117073
idle2.csv,object_detection.csv,0.03907012939453125,1,10,0,0,1.0,1.0,1.0,0.47398956358239824
idle2.csv,pose_landmarking.csv,0.03951573371887207,1,10,0,0,1.0,1.0,1.0,0.5529823720784637
object_detection.csv,audio_classification.csv,0.03899884223937988,1,10,0,0,1.0,1.0,1.0,0.4016938656214704
object_detection.csv,face_detection.csv,0.04000544548034668,1,10,0,0,1.0,1.0,1.0,0.502477897797733
object_detection.csv,face_landmarking.csv,0.039000511169433594,1,10,0,0,1.0,1.0,1.0,0.4747876411591768
object_detection.csv,gesture_recognition.csv,0.04014897346496582,1,10,0,0,1.0,1.0,1.0,0.4670340966598965
object_detection.csv,hand_landmarking.csv,0.0449976921081543,1,10,0,0,1.0,1.0,1.0,0.4100656892401076
object_detection.csv,idle1.csv,0.041094303131103516,1,10,0,0,1.0,1.0,1.0,0.476947576809236
object_detection.csv,idle2.csv,0.041074275970458984,1,10,0,0,1.0,1.0,1.0,0.5108189898150053
object_detection.csv,object_detection.csv,0.049805641174316406,1,9,1,0,1.0,0.9,0.9473684210526316,0.44025378318919256
object_detection.csv,pose_landmarking.csv,0.04613494873046875,1,10,0,0,1.0,1.0,1.0,0.43902944607852956
pose_landmarking.csv,audio_classification.csv,0.04166889190673828,1,10,0,0,1.0,1.0,1.0,0.49766026230288896
pose_landmarking.csv,face_detection.csv,0.0412139892578125,1,10,0,0,1.0,1.0,1.0,0.4762682346087198
pose_landmarking.csv,face_landmarking.csv,0.039513587951660156,1,10,0,0,1.0,1.0,1.0,0.3789706192194113
pose_landmarking.csv,gesture_recognition.csv,0.039998769760131836,1,10,0,0,1.0,1.0,1.0,0.3978649857914271
pose_landmarking.csv,hand_landmarking.csv,0.040518760681152344,1,10,0,0,1.0,1.0,1.0,0.3751004136992362
pose_landmarking.csv,idle1.csv,0.03999829292297363,1,10,0,0,1.0,1.0,1.0,0.46882990079732045
pose_landmarking.csv,idle2.csv,0.04252767562866211,1,10,0,0,1.0,1.0,1.0,0.5928467809572606
pose_landmarking.csv,object_detection.csv,0.06000065803527832,1,10,0,0,1.0,1.0,1.0,0.37011940653433095
pose_landmarking.csv,pose_landmarking.csv,0.04652762413024902,1,10,0,0,1.0,1.0,1.0,0.371220950721914
