Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
idle1.csv,face_landmarking.csv,0.03851151466369629,1,30,0,0,1.0,1.0,1.0,0.5149754450001365
idle1.csv,gesture_recognition.csv,0.038515329360961914,1,30,0,0,1.0,1.0,1.0,0.41958506190514777
idle1.csv,hand_landmarking.csv,0.03801894187927246,1,30,0,0,1.0,1.0,1.0,0.4045725832612218
idle1.csv,idle1.csv,0.03951668739318848,1,15,15,0,1.0,0.5,0.6666666666666666,0.458768255859125
idle1.csv,idle2.csv,0.041589975357055664,1,19,11,0,1.0,0.6333333333333333,0.7755102040816326,0.42530722424612066
idle1.csv,object_detection.csv,0.03805947303771973,1,30,0,0,1.0,1.0,1.0,0.5540458363850499
idle1.csv,pose_landmarking.csv,0.03952336311340332,1,30,0,0,1.0,1.0,1.0,0.4793188745358142
idle2.csv,audio_classification.csv,0.0380403995513916,1,30,0,0,1.0,1.0,1.0,0.4814672152129279
idle2.csv,face_detection.csv,0.039520978927612305,1,30,0,0,1.0,1.0,1.0,0.49706384942855986
idle2.csv,face_landmarking.csv,0.04300260543823242,1,30,0,0,1.0,1.0,1.0,0.5310371711789019
idle2.csv,gesture_recognition.csv,0.039528608322143555,1,30,0,0,1.0,1.0,1.0,0.4703802432280714
idle2.csv,hand_landmarking.csv,0.038999319076538086,1,30,0,0,1.0,1.0,1.0,0.39502733163958004
idle2.csv,idle1.csv,0.04000258445739746,1,10,20,0,1.0,0.3333333333333333,0.5,0.5128058099109571
idle2.csv,idle2.csv,0.039000511169433594,1,6,24,0,1.0,0.2,0.33333333333333337,0.5187231857117073
idle2.csv,object_detection.csv,0.03900790214538574,1,30,0,0,1.0,1.0,1.0,0.47398956358239824
idle2.csv,pose_landmarking.csv,0.0385127067565918,1,30,0,0,1.0,1.0,1.0,0.5529823720784637
object_detection.csv,audio_classification.csv,0.03800153732299805,1,30,0,0,1.0,1.0,1.0,0.4016938656214704
