Train Dataset,Anomaly Dataset,Inference time,tn,tp,fn,fp,Precision,Recall,F1-Score,Threshold
idle2.csv,audio_classification.csv,0.03915238380432129,1,10,0,0,1.0,1.0,1.0,0.46531875008364065
idle2.csv,face_detection.csv,0.04104113578796387,1,10,0,0,1.0,1.0,1.0,0.2645241444304631
idle2.csv,face_landmarking.csv,0.03854107856750488,1,10,0,0,1.0,1.0,1.0,0.5425162546219751
idle2.csv,gesture_recognition.csv,0.045150041580200195,1,10,0,0,1.0,1.0,1.0,0.7447066262510269
idle2.csv,hand_landmarking.csv,0.0400385856628418,1,10,0,0,1.0,1.0,1.0,0.6246934912680083
idle2.csv,idle1.csv,0.04106545448303223,1,10,0,0,1.0,1.0,1.0,0.11689465807809118
idle2.csv,object_detection.csv,0.04055070877075195,1,10,0,0,1.0,1.0,1.0,1.8144222964636962
idle2.csv,pose_landmarking.csv,0.03957056999206543,1,10,0,0,1.0,1.0,1.0,0.4732675453945478
object_detection.csv,audio_classification.csv,0.03956007957458496,1,10,0,0,1.0,1.0,1.0,0.7106753939296602
object_detection.csv,face_detection.csv,0.041689157485961914,1,10,0,0,1.0,1.0,1.0,0.3997769070284807
object_detection.csv,face_landmarking.csv,0.042586565017700195,1,10,0,0,1.0,1.0,1.0,0.6560744086403981
object_detection.csv,gesture_recognition.csv,0.04155611991882324,1,10,0,0,1.0,1.0,1.0,0.3106934876322944
object_detection.csv,hand_landmarking.csv,0.04607892036437988,1,10,0,0,1.0,1.0,1.0,0.5003971231567653
object_detection.csv,idle1.csv,0.046035051345825195,1,10,0,0,1.0,1.0,1.0,0.47240189538628413
object_detection.csv,idle2.csv,0.046744585037231445,1,10,0,0,1.0,1.0,1.0,0.523487523083133
object_detection.csv,pose_landmarking.csv,0.04318094253540039,1,10,0,0,1.0,1.0,1.0,0.7734566490643693
pose_landmarking.csv,audio_classification.csv,0.04058957099914551,1,10,0,0,1.0,1.0,1.0,0.30308744974135743
pose_landmarking.csv,face_detection.csv,0.04305839538574219,1,10,0,0,1.0,1.0,1.0,0.21681732181104788
pose_landmarking.csv,face_landmarking.csv,0.04307079315185547,1,10,0,0,1.0,1.0,1.0,0.1046967198991704
pose_landmarking.csv,gesture_recognition.csv,0.0420374870300293,1,10,0,0,1.0,1.0,1.0,0.13659629602270285
pose_landmarking.csv,hand_landmarking.csv,0.03987908363342285,1,10,0,0,1.0,1.0,1.0,0.22171690470808722
pose_landmarking.csv,idle1.csv,0.0400848388671875,1,10,0,0,1.0,1.0,1.0,0.13460517049740955
pose_landmarking.csv,idle2.csv,0.04056596755981445,1,10,0,0,1.0,1.0,1.0,0.29035628220853416
pose_landmarking.csv,object_detection.csv,0.041515350341796875,1,10,0,0,1.0,1.0,1.0,7.993481118696877
