,0,1
0,1733226634,1.890625
1,1733226635,1.890625
2,1733226636,1.890625
3,1733226637,1.890625
4,1733226638,1.890625
5,1733226639,1.890625
6,1733226640,1.890625
7,1733226641,1.890625
8,1733226642,1.890625
9,1733226643,1.890625
10,1733226644,1.890625
11,1733226645,1.890625
12,1733226646,1.890625
13,1733226647,1.890625
14,1733226648,1.890625
15,1733226649,1.890625
16,1733226650,1.890625
17,1733226651,1.898438
18,1733226652,1.898438
19,1733226653,1.898438
20,1733226654,1.898438
21,1733226655,1.898438
22,1733226656,1.898438
23,1733226657,1.898438
24,1733226658,1.898438
25,1733226659,1.898438
26,1733226660,1.898438
27,1733226661,1.898438
28,1733226662,1.898438
29,1733226663,1.898438
30,1733226664,1.898438
31,1733226665,1.898438
32,1733226666,1.898438
33,1733226667,1.898438
34,1733226668,1.9023439999999998
35,1733226669,1.9023439999999998
36,1733226670,1.9023439999999998
37,1733226671,1.9023439999999998
38,1733226672,1.9023439999999998
39,1733226673,1.9023439999999998
40,1733226674,1.9023439999999998
41,1733226675,1.9023439999999998
42,1733226676,1.9023439999999998
43,1733226677,1.9023439999999998
44,1733226678,1.9023439999999998
45,1733226679,1.9023439999999998
46,1733226680,1.9023439999999998
47,1733226681,1.9023439999999998
48,1733226682,1.9023439999999998
49,1733226683,1.9023439999999998
50,1733226684,1.9023439999999998
51,1733226685,1.9023439999999998
52,1733226686,1.9023439999999998
53,1733226687,1.9023439999999998
54,1733226688,1.9023439999999998
55,1733226689,1.9023439999999998
56,1733226690,1.9023439999999998
57,1733226691,1.910156
58,1733226692,1.910156
59,1733226693,1.910156
60,1733226694,1.910156
61,1733226695,1.910156
62,1733226696,1.910156
63,1733226697,1.910156
64,1733226698,2.1875
65,1733226699,2.1875
66,1733226700,2.1875
67,1733226701,2.1875
68,1733226702,2.1875
69,1733226703,2.1875
70,1733226704,2.1875
71,1733226705,2.1875
72,1733226706,2.1875
73,1733226707,2.1875
74,1733226708,2.1875
75,1733226709,2.1875
76,1733226710,2.1875
77,1733226711,2.1875
78,1733226712,2.1875
79,1733226713,2.1875
80,1733226714,2.1875
81,1733226715,2.1875
82,1733226716,2.1875
83,1733226717,2.1875
84,1733226718,2.1875
85,1733226719,2.1875
86,1733226720,2.1875
87,1733226721,2.1875
88,1733226722,2.1875
89,1733226723,2.1875
90,1733226724,2.1875
91,1733226725,2.1875
92,1733226726,2.1875
93,1733226727,2.1875
94,1733226728,2.1875
