,0,1
389,1729668601,15212
390,1729668602,15180
391,1729668603,15212
392,1729668604,15212
393,1729668605,15212
394,1729668606,15212
395,1729668607,15212
396,1729668608,15244
397,1729668609,15212
398,1729668610,15212
399,1729668611,15212
400,1729668612,15212
401,1729668613,15212
402,1729668614,15244
403,1729668615,15244
404,1729668616,15244
405,1729668617,15244
406,1729668618,15212
407,1729668619,15244
408,1729668620,15276
409,1729668621,15244
410,1729668622,15244
411,1729668623,15244
412,1729668624,15244
413,1729668625,15244
414,1729668626,15212
415,1729668627,15244
416,1729668628,15276
417,1729668629,15276
418,1729668630,15244
419,1729668631,15244
420,1729668632,15244
421,1729668633,15276
422,1729668634,15276
423,1729668635,15276
424,1729668636,15244
425,1729668637,15212
426,1729668638,15212
427,1729668639,15212
428,1729668640,15244
429,1729668641,15244
430,1729668642,15212
431,1729668643,15212
432,1729668644,15212
433,1729668645,15212
434,1729668646,15212
435,1729668647,15180
436,1729668648,15180
437,1729668649,15244
438,1729668650,15244
439,1729668651,15212
440,1729668652,15212
441,1729668653,15212
442,1729668654,15180
443,1729668655,15180
444,1729668656,15180
445,1729668657,15180
446,1729668658,15148
447,1729668659,15180
448,1729668660,15180
449,1729668661,15180
450,1729668662,15180
451,1729668663,15180
452,1729668664,15180
453,1729668665,15180
454,1729668666,15180
455,1729668667,15180
456,1729668668,15212
457,1729668669,15244
458,1729668670,15212
459,1729668671,15180
460,1729668672,15180
461,1729668673,15180
462,1729668674,15180
463,1729668675,15180
464,1729668676,15180
465,1729668677,15212
466,1729668678,15244
467,1729668679,15244
468,1729668680,15212
469,1729668681,15212
470,1729668682,15180
471,1729668683,15148
472,1729668684,15116
473,1729668685,15180
474,1729668686,15180
475,1729668687,15180
476,1729668688,15212
477,1729668689,15212
478,1729668690,15244
479,1729668691,15212
480,1729668692,15212
481,1729668693,15212
482,1729668694,15212
483,1729668695,15244
484,1729668696,15212
485,1729668697,15212
486,1729668698,15212
487,1729668699,15212
488,1729668700,15212
489,1729668701,15244
490,1729668702,15212
491,1729668703,15212
492,1729668704,15180
493,1729668705,15148
494,1729668706,15148
495,1729668707,15180
496,1729668708,15180
497,1729668709,15180
498,1729668710,15212
499,1729668711,15212
500,1729668712,15180
501,1729668713,15148
502,1729668714,15148
503,1729668715,15180
504,1729668716,15212
505,1729668717,15244
506,1729668718,15244
507,1729668719,15212
508,1729668720,15212
509,1729668721,15212
510,1729668722,15180
511,1729668723,15180
512,1729668724,15180
513,1729668725,15180
514,1729668726,15180
515,1729668727,15180
516,1729668728,15148
517,1729668729,15148
518,1729668730,15148
519,1729668731,15148
520,1729668732,15148
521,1729668733,15116
522,1729668734,15116
523,1729668735,15116
524,1729668736,15148
525,1729668737,15180
526,1729668738,15212
527,1729668739,15212
528,1729668740,15212
529,1729668741,15244
530,1729668742,15244
531,1729668743,15244
532,1729668744,15212
533,1729668745,15212
534,1729668746,15212
535,1729668747,15212
536,1729668748,15180
537,1729668749,15180
538,1729668750,15180
