,0,1
0,1732093235,47.62109
1,1732093236,47.62109
2,1732093237,47.62891
3,1732093238,47.62891
4,1732093239,47.62891
5,1732093240,47.62891
6,1732093241,47.62891
7,1732093242,47.63672
8,1732093243,47.64844
9,1732093244,47.64844
10,1732093245,47.64844
11,1732093246,47.66406
12,1732093247,47.67188
13,1732093248,47.67969
14,1732093249,47.67969
15,1732093250,47.67969
16,1732093251,47.67969
17,1732093252,47.67969
18,1732093253,47.6875
19,1732093254,47.69531
20,1732093255,47.69531
21,1732093256,47.70312
22,1732093257,47.72656
23,1732093258,47.75
24,1732093259,47.75781
25,1732093260,47.75781
26,1732093261,47.75781
27,1732093262,47.75781
28,1732093263,47.75781
29,1732093264,47.78125
30,1732093265,47.78516
31,1732093266,47.78516
32,1732093267,47.78906
33,1732093268,47.8125
34,1732093269,47.8125
35,1732093270,47.83203
36,1732093271,47.84766
37,1732093272,47.85547
38,1732093273,47.87109
39,1732093274,47.87891
40,1732093275,47.89844
41,1732093276,47.89844
42,1732093277,47.90625
43,1732093278,47.91406
44,1732093279,47.92969
45,1732093280,47.92969
46,1732093281,47.9375
47,1732093282,47.9375
48,1732093283,47.94922
49,1732093284,47.95703
50,1732093285,47.95703
51,1732093286,47.95703
52,1732093287,47.97266
53,1732093288,47.97266
54,1732093289,47.97266
55,1732093290,47.98047
56,1732093291,47.98047
57,1732093292,47.98047
58,1732093293,47.98047
59,1732093294,47.98828
60,1732093295,47.98828
61,1732093296,47.98828
62,1732093297,47.98828
63,1732093298,47.98828
64,1732093299,48.00781
65,1732093300,48.00781
66,1732093301,48.00781
67,1732093302,48.00781
68,1732093303,48.00781
69,1732093304,48.00781
70,1732093305,48.02344
71,1732093306,48.02734
72,1732093307,48.05078
73,1732093308,48.05469
74,1732093309,48.05469
75,1732093310,48.27734
76,1732093311,48.28906
77,1732093312,48.41406
78,1732093313,48.41406
79,1732093314,48.41406
80,1732093315,48.41406
81,1732093316,48.45312
82,1732093317,48.45312
83,1732093318,48.48438
84,1732093319,48.5
85,1732093320,48.5
86,1732093321,48.5
87,1732093322,48.5
88,1732093323,48.51172
89,1732093324,48.51172
90,1732093325,48.51172
91,1732093326,48.54297
92,1732093327,48.54297
93,1732093328,48.54297
94,1732093329,48.54297
95,1732093330,48.55078
96,1732093331,48.55078
97,1732093332,48.55859
98,1732093333,48.55859
99,1732093334,48.55859
100,1732093335,48.56641
101,1732093336,48.56641
102,1732093337,48.58984
103,1732093338,48.59766
104,1732093339,48.62891
105,1732093340,48.62891
106,1732093341,48.62891
107,1732093342,48.62891
108,1732093343,48.63672
109,1732093344,48.65234
110,1732093345,48.65234
111,1732093346,48.66016
112,1732093347,48.66016
113,1732093348,48.66016
114,1732093349,48.66797
115,1732093350,48.66797
116,1732093351,48.66797
117,1732093352,48.66797
118,1732093353,48.66797
119,1732093354,48.69922
120,1732093355,48.69922
121,1732093356,48.70703
122,1732093357,48.70703
123,1732093358,48.70703
124,1732093359,48.70703
125,1732093360,48.71484
126,1732093361,48.71484
127,1732093362,48.71484
128,1732093363,48.71484
129,1732093364,48.72266
130,1732093365,48.72266
131,1732093366,48.72266
132,1732093367,48.72266
133,1732093368,48.72266
134,1732093369,48.73438
135,1732093370,48.74219
136,1732093371,48.74219
137,1732093372,48.75
138,1732093373,48.76562
139,1732093374,48.77344
140,1732093375,48.78125
141,1732093376,48.78125
142,1732093377,48.78125
143,1732093378,48.82031
144,1732093379,48.82812
145,1732093380,48.84375
146,1732093381,48.84375
147,1732093382,48.84375
148,1732093383,48.84375
149,1732093384,48.85156
150,1732093385,48.85156
151,1732093386,48.85156
152,1732093387,48.85156
153,1732093388,48.85156
154,1732093389,48.85938
155,1732093390,48.86719
