,0,1
0,1734074818,3329.488
1,1734074819,3329.488
2,1734074820,3329.488
3,1734074821,3329.488
4,1734074822,3329.488
5,1734074823,3329.488
6,1734074824,3329.488
7,1734074825,3329.488
8,1734074826,3329.488
9,1734074827,3329.488
10,1734074828,3329.488
11,1734074829,3329.488
12,1734074830,3329.488
13,1734074831,3329.488
14,1734074832,3329.488
15,1734074833,3329.488
16,1734074834,3329.488
17,1734074835,3329.488
18,1734074836,3329.488
19,1734074837,3329.488
20,1734074838,3329.488
21,1734074839,3329.488
22,1734074840,3329.488
23,1734074841,3329.488
24,1734074842,3329.488
25,1734074843,3329.488
26,1734074844,3329.488
27,1734074845,3329.488
28,1734074846,3329.488
29,1734074847,3329.488
30,1734074848,3329.488
31,1734074849,3329.488
32,1734074850,3329.488
33,1734074851,3329.488
34,1734074852,3329.488
35,1734074853,3329.488
36,1734074854,3329.488
37,1734074855,3329.488
38,1734074856,3329.488
39,1734074857,3329.488
40,1734074858,3329.488
41,1734074859,3329.488
42,1734074860,3329.488
43,1734074861,3329.488
44,1734074862,3329.488
45,1734074863,3329.488
46,1734074864,3329.488
47,1734074865,3329.488
48,1734074866,3329.488
49,1734074867,3329.488
50,1734074868,3329.488
51,1734074869,3329.488
52,1734074870,3329.488
53,1734074871,3329.488
54,1734074872,3329.488
55,1734074873,3329.488
56,1734074874,3329.488
57,1734074875,3329.488
58,1734074876,3329.488
59,1734074877,3329.488
60,1734074878,3329.488
61,1734074879,3329.488
62,1734074880,3329.488
63,1734074881,3329.488
64,1734074882,3329.488
65,1734074883,3329.488
66,1734074884,3329.488
67,1734074885,3329.488
68,1734074886,3329.488
69,1734074887,3329.488
70,1734074888,3329.488
71,1734074889,3329.488
72,1734074890,3329.488
73,1734074891,3329.488
74,1734074892,3329.488
75,1734074893,3329.488
76,1734074894,3329.488
77,1734074895,3329.488
78,1734074896,3329.488
79,1734074897,3329.488
80,1734074898,3329.488
81,1734074899,3329.488
82,1734074900,3329.488
83,1734074901,3329.488
84,1734074902,3329.488
85,1734074903,3329.488
86,1734074904,3329.488
87,1734074905,3329.488
88,1734074906,3329.488
89,1734074907,3329.488
90,1734074908,3329.488
91,1734074909,3329.488
92,1734074910,3329.488
93,1734074911,3329.488
94,1734074912,3329.488
95,1734074913,3329.488
96,1734074914,3329.488
97,1734074915,3329.488
98,1734074916,3329.488
99,1734074917,3329.488
100,1734074918,3329.488
101,1734074919,3329.488
102,1734074920,3329.488
103,1734074921,3329.488
104,1734074922,3329.488
105,1734074923,3329.488
106,1734074924,3329.488
107,1734074925,3329.488
108,1734074926,3329.488
109,1734074927,3329.488
110,1734074928,3329.488
111,1734074929,3329.488
112,1734074930,3329.488
113,1734074931,3329.488
114,1734074932,3329.488
115,1734074933,3329.488
116,1734074934,3329.488
117,1734074935,3329.488
118,1734074936,3329.488
119,1734074937,3329.488
120,1734074938,3329.488
121,1734074939,3329.488
122,1734074940,3329.488
123,1734074941,3329.488
124,1734074942,3329.488
125,1734074943,3329.488
126,1734074944,3329.488
127,1734074945,3329.488
128,1734074946,3329.488
129,1734074947,3329.488
130,1734074948,3329.488
131,1734074949,3329.488
132,1734074950,3329.488
133,1734074951,3329.488
134,1734074952,3329.488
135,1734074953,3329.488
136,1734074954,3329.488
137,1734074955,3329.488
138,1734074956,3329.488
139,1734074957,3329.488
140,1734074958,3329.488
141,1734074959,3329.488
142,1734074960,3329.488
143,1734074961,3329.488
144,1734074962,3329.488
145,1734074963,3329.488
146,1734074964,3329.488
147,1734074965,3329.488
148,1734074966,3329.488
149,1734074967,3329.488
150,1734074968,3329.488
151,1734074969,3329.488
152,1734074970,3329.488
153,1734074971,3329.488
154,1734074972,3329.488
155,1734074973,3329.488
156,1734074974,3329.488
157,1734074975,3329.488
158,1734074976,3329.488
159,1734074977,3329.488
160,1734074978,3329.488
161,1734074979,3329.488
162,1734074980,3329.488
163,1734074981,3329.488
164,1734074982,3329.488
165,1734074983,3329.488
166,1734074984,3329.488
167,1734074985,3329.488
168,1734074986,3329.488
169,1734074987,3329.488
170,1734074988,3329.488
171,1734074989,3329.488
172,1734074990,3329.488
173,1734074991,3329.488
174,1734074992,3329.488
175,1734074993,3329.488
176,1734074994,3329.488
177,1734074995,3329.488
178,1734074996,3329.488
179,1734074997,3329.488
180,1734074998,3329.488
181,1734074999,3329.488
182,1734075000,3329.488
183,1734075001,3329.488
184,1734075002,3329.488
185,1734075003,3329.488
186,1734075004,3329.488
187,1734075005,3329.488
188,1734075006,3329.488
189,1734075007,3329.488
190,1734075008,3329.488
191,1734075009,3329.488
192,1734075010,3329.488
193,1734075011,3329.488
194,1734075012,3329.488
195,1734075013,3329.488
196,1734075014,3329.488
197,1734075015,3329.488
198,1734075016,3329.488
199,1734075017,3329.488
200,1734075018,3329.488
201,1734075019,3329.488
202,1734075020,3329.488
203,1734075021,3329.488
204,1734075022,3329.488
205,1734075023,3329.488
206,1734075024,3329.488
207,1734075025,3329.488
208,1734075026,3329.488
209,1734075027,3329.488
210,1734075028,3329.488
211,1734075029,3329.488
212,1734075030,3329.488
213,1734075031,3329.488
214,1734075032,3329.488
215,1734075033,3329.488
216,1734075034,3329.488
217,1734075035,3329.488
218,1734075036,3329.488
219,1734075037,3329.488
220,1734075038,3329.488
221,1734075039,3329.488
222,1734075040,3329.488
223,1734075041,3329.488
224,1734075042,3329.488
225,1734075043,3329.488
226,1734075044,3329.488
227,1734075045,3329.488
228,1734075046,3329.488
229,1734075047,3329.488
230,1734075048,3329.488
231,1734075049,3329.488
232,1734075050,3329.488
233,1734075051,3329.488
234,1734075052,3329.488
235,1734075053,3329.488
236,1734075054,3329.488
237,1734075055,3329.488
238,1734075056,3329.488
239,1734075057,3329.488
240,1734075058,3329.488
