,0,1
0,1733140552,245.4453
1,1733140553,245.4453
2,1733140554,245.4453
3,1733140555,245.4453
4,1733140556,245.4453
5,1733140557,245.4453
6,1733140558,245.4453
7,1733140559,245.4453
8,1733140560,245.4453
9,1733140561,245.4453
10,1733140562,245.4453
11,1733140563,245.4453
12,1733140564,245.4453
13,1733140565,245.4453
14,1733140566,240.1758
15,1733140567,240.168
16,1733140568,240.1758
17,1733140569,240.1758
18,1733140570,240.1758
19,1733140571,240.1758
20,1733140572,240.1758
21,1733140573,240.1758
22,1733140574,240.1758
23,1733140575,240.1758
24,1733140576,240.1758
25,1733140577,240.1758
26,1733140578,240.1758
27,1733140579,240.1758
28,1733140580,240.1758
29,1733140581,240.168
30,1733140582,240.1758
31,1733140583,240.1758
32,1733140584,240.1758
33,1733140585,240.1758
34,1733140586,240.1758
35,1733140587,240.1758
36,1733140588,240.1797
37,1733140589,240.1797
38,1733140590,240.1797
39,1733140591,240.1797
40,1733140592,240.1797
41,1733140593,240.1797
42,1733140594,240.1797
43,1733140595,240.1797
44,1733140596,240.1797
45,1733140597,240.1797
46,1733140598,240.1797
47,1733140599,240.1797
48,1733140600,240.1797
49,1733140601,240.1797
50,1733140602,240.1797
51,1733140603,240.1797
52,1733140604,240.1797
53,1733140605,240.1797
54,1733140606,240.1797
55,1733140607,240.1797
56,1733140608,240.2266
57,1733140609,240.2266
58,1733140610,240.2266
59,1733140611,240.2266
60,1733140612,240.2266
61,1733140613,240.2266
62,1733140614,240.2266
63,1733140615,240.2266
64,1733140616,240.2266
65,1733140617,240.2266
66,1733140618,240.2266
67,1733140619,240.2266
68,1733140620,240.2266
69,1733140621,240.2266
70,1733140622,240.2266
71,1733140623,240.2266
72,1733140624,240.2266
73,1733140625,240.2266
74,1733140626,240.2266
75,1733140627,240.2266
76,1733140628,240.2266
77,1733140629,240.2266
78,1733140630,240.2266
79,1733140631,240.2266
80,1733140632,240.2266
81,1733140633,240.2266
82,1733140634,240.2266
83,1733140635,240.2266
84,1733140636,240.2266
85,1733140637,240.2266
86,1733140638,240.2266
87,1733140639,240.2266
88,1733140640,240.2266
89,1733140641,240.2266
90,1733140642,240.2109
91,1733140643,240.2266
92,1733140644,240.2266
93,1733140645,240.5977
94,1733140646,240.6641
95,1733140647,240.6641
96,1733140648,240.6641
97,1733140649,240.6641
98,1733140650,240.6641
99,1733140651,240.6641
100,1733140652,240.6641
101,1733140653,240.6641
102,1733140654,240.6641
103,1733140655,240.6641
104,1733140656,240.6641
105,1733140657,240.6641
106,1733140658,240.6641
107,1733140659,240.6641
108,1733140660,240.6641
109,1733140661,240.6641
110,1733140662,240.6641
111,1733140663,240.6641
112,1733140664,240.6641
113,1733140665,240.6641
114,1733140666,240.6641
115,1733140667,240.6641
116,1733140668,240.6641
117,1733140669,240.6641
118,1733140670,240.6641
119,1733140671,240.6641
120,1733140672,240.6641
121,1733140673,240.6641
122,1733140674,240.6641
123,1733140675,240.6641
124,1733140676,240.6641
125,1733140677,240.6641
126,1733140678,240.6641
127,1733140679,240.6641
128,1733140680,240.6641
129,1733140681,240.6641
130,1733140682,240.6641
131,1733140683,240.6641
132,1733140684,240.6641
133,1733140685,240.6641
134,1733140686,240.6641
135,1733140687,240.6562
136,1733140688,240.6641
137,1733140689,240.6641
138,1733140690,240.6641
139,1733140691,240.6641
140,1733140692,240.6641
141,1733140693,240.6797
142,1733140694,240.6797
143,1733140695,240.6797
144,1733140696,240.6797
145,1733140697,240.6797
146,1733140698,240.6797
147,1733140699,240.6797
148,1733140700,240.6797
149,1733140701,240.6797
150,1733140702,240.6797
151,1733140703,240.6797
152,1733140704,240.6797
153,1733140705,240.6797
154,1733140706,240.6797
155,1733140707,240.6797
156,1733140708,240.6797
157,1733140709,240.6797
158,1733140710,240.8359
159,1733140711,240.8359
160,1733140712,240.8359
161,1733140713,240.8359
162,1733140714,240.8359
163,1733140715,240.8359
164,1733140716,240.8359
165,1733140717,240.8359
166,1733140718,240.8359
167,1733140719,240.8359
168,1733140720,240.8359
169,1733140721,240.8359
170,1733140722,240.8359
171,1733140723,240.8359
172,1733140724,240.8359
173,1733140725,240.8359
174,1733140726,240.8359
175,1733140727,240.8359
176,1733140728,240.8359
177,1733140729,240.8359
178,1733140730,240.8359
179,1733140731,240.8359
180,1733140732,240.8359
181,1733140733,240.8359
182,1733140734,240.8359
183,1733140735,240.8359
184,1733140736,240.8359
185,1733140737,240.8359
186,1733140738,240.8359
187,1733140739,240.1523
188,1733140740,240.0859
189,1733140741,240.0859
190,1733140742,240.0859
191,1733140743,240.0859
192,1733140744,240.0859
193,1733140745,240.4727
194,1733140746,240.4727
195,1733140747,240.4727
196,1733140748,240.4727
197,1733140749,240.4727
198,1733140750,240.4727
199,1733140751,240.4727
200,1733140752,240.4727
201,1733140753,240.4727
202,1733140754,240.4727
203,1733140755,240.4727
204,1733140756,240.4727
205,1733140757,219.0898
206,1733140758,219.0898
207,1733140759,219.0898
208,1733140760,219.0898
209,1733140761,219.0898
210,1733140762,219.0898
211,1733140763,219.0898
212,1733140764,219.0898
213,1733140765,219.0898
214,1733140766,219.0898
215,1733140767,219.0898
216,1733140768,219.0938
217,1733140769,219.0938
218,1733140770,219.0938
219,1733140771,219.0938
220,1733140772,219.0938
221,1733140773,219.0938
222,1733140774,219.0938
223,1733140775,219.0938
224,1733140776,219.0938
225,1733140777,219.0938
226,1733140778,219.0938
227,1733140779,219.0938
228,1733140780,219.0938
229,1733140781,219.0938
230,1733140782,219.0938
231,1733140783,219.0938
232,1733140784,219.0938
233,1733140785,219.0938
234,1733140786,219.0938
235,1733140787,219.0938
236,1733140788,219.0938
237,1733140789,219.0938
238,1733140790,219.0938
239,1733140791,219.0938
240,1733140792,219.0938
241,1733140793,219.0938
242,1733140794,219.0938
243,1733140795,219.0938
244,1733140796,219.0938
245,1733140797,219.0938
246,1733140798,219.0938
247,1733140799,219.0938
248,1733140800,219.0938
249,1733140801,219.0938
250,1733140802,219.0938
251,1733140803,219.0938
252,1733140804,219.0938
253,1733140805,219.0938
254,1733140806,219.0938
255,1733140807,219.0938
256,1733140808,219.0938
257,1733140809,219.0938
258,1733140810,219.0938
259,1733140811,219.0938
260,1733140812,219.0938
261,1733140813,219.0938
262,1733140814,219.0938
263,1733140815,219.0938
264,1733140816,219.0938
265,1733140817,219.0938
266,1733140818,219.0938
267,1733140819,219.0938
268,1733140820,219.0938
269,1733140821,219.0938
270,1733140822,219.0938
271,1733140823,219.0938
272,1733140824,219.0938
273,1733140825,219.0938
274,1733140826,219.0938
275,1733140827,219.0938
276,1733140828,219.0938
277,1733140829,219.0938
278,1733140830,219.0938
279,1733140831,219.0938
280,1733140832,219.0938
281,1733140833,219.0859
282,1733140834,219.0938
283,1733140835,219.0938
284,1733140836,219.0938
285,1733140837,219.0938
286,1733140838,219.0938
287,1733140839,219.0938
288,1733140840,219.0938
289,1733140841,219.0938
290,1733140842,219.0938
291,1733140843,219.0938
292,1733140844,219.0938
293,1733140845,219.0938
294,1733140846,219.0938
295,1733140847,219.0938
296,1733140848,219.0938
297,1733140849,219.0938
298,1733140850,219.0938
299,1733140851,219.0938
300,1733140852,219.0938
301,1733140853,219.0938
302,1733140854,219.0938
303,1733140855,219.0938
304,1733140856,219.0938
305,1733140857,219.0938
306,1733140858,219.0938
307,1733140859,219.0938
308,1733140860,219.0938
309,1733140861,219.0859
310,1733140862,219.0938
311,1733140863,219.0938
312,1733140864,219.0938
313,1733140865,219.0938
314,1733140866,219.0938
315,1733140867,219.0938
316,1733140868,219.0938
317,1733140869,219.0938
318,1733140870,219.0938
319,1733140871,219.0938
320,1733140872,219.0938
321,1733140873,219.0938
322,1733140874,219.0938
323,1733140875,219.0938
324,1733140876,219.0938
325,1733140877,219.2461
326,1733140878,219.2461
327,1733140879,219.2461
328,1733140880,219.2461
329,1733140881,219.2461
330,1733140882,219.2461
331,1733140883,219.2461
332,1733140884,219.2461
333,1733140885,219.2461
334,1733140886,219.2461
335,1733140887,219.3438
336,1733140888,219.3711
337,1733140889,219.3711
338,1733140890,219.4336
339,1733140891,219.4336
340,1733140892,219.4336
341,1733140893,219.4336
342,1733140894,219.4336
343,1733140895,219.4336
344,1733140896,219.4336
345,1733140897,219.4336
346,1733140898,219.4336
347,1733140899,219.4336
348,1733140900,219.4336
349,1733140901,219.4336
350,1733140902,219.4336
351,1733140903,219.4336
352,1733140904,219.4336
353,1733140905,219.4336
354,1733140906,219.4336
355,1733140907,219.4336
356,1733140908,219.4336
