,0,1
0,1733311268,589.7344
1,1733311269,588.1914
2,1733311270,590.6562
3,1733311271,593.3828
4,1733311272,589.8867
5,1733311273,592.6211
6,1733311274,589.3789
7,1733311275,592.125
8,1733311276,593.2461
9,1733311277,593.0781
10,1733311278,583.1445
11,1733311279,588.3242
12,1733311280,591.0703
13,1733311281,592.4648
14,1733311282,594.293
15,1733311283,591.6797
16,1733311284,593.6758
17,1733311285,590.4922
18,1733311286,588.8555
19,1733311287,590.9062
20,1733311288,592.7109
21,1733311289,594.0547
22,1733311290,595.3594
23,1733311291,592.8594
24,1733311292,592.5352
25,1733311293,593.8125
26,1733311294,591.3398
27,1733311295,592.4336
28,1733311296,589.5625
29,1733311297,587.4297
30,1733311298,589.6992
31,1733311299,592.6953
32,1733311300,588.8984
33,1733311301,590.1992
34,1733311302,593.0
35,1733311303,594.8516
36,1733311304,592.4492
37,1733311305,587.3555
38,1733311306,587.2227
39,1733311307,588.5508
40,1733311308,591.0117
41,1733311309,592.375
42,1733311310,591.2422
43,1733311311,591.8516
44,1733311312,587.418
45,1733311313,592.1484
46,1733311314,593.2617
47,1733311315,594.3789
48,1733311316,586.6016
49,1733311317,587.8828
50,1733311318,590.6875
51,1733311319,593.8828
52,1733311320,591.5391
53,1733311321,592.8398
54,1733311322,591.0156
55,1733311323,591.832
56,1733311324,590.5039
57,1733311325,592.3477
58,1733311326,587.8789
59,1733311327,590.1602
60,1733311328,591.0352
61,1733311329,593.7969
62,1733311330,594.7227
63,1733311331,590.6914
64,1733311332,590.2773
65,1733311333,592.8984
66,1733311334,593.5273
67,1733311335,593.7461
68,1733311336,595.0273
69,1733311337,596.8398
70,1733311338,591.0742
71,1733311339,592.6055
72,1733311340,594.4102
73,1733311341,592.0859
74,1733311342,594.8008
75,1733311343,591.7734
76,1733311344,588.8945
77,1733311345,585.4492
78,1733311346,587.7305
79,1733311347,590.3867
80,1733311348,591.7227
81,1733311349,594.0352
82,1733311350,590.5039
83,1733311351,587.6797
84,1733311352,590.4688
85,1733311353,589.1758
86,1733311354,588.9023
87,1733311355,590.2695
88,1733311356,592.6055
89,1733311357,591.4922
90,1733311358,592.3672
91,1733311359,585.207
92,1733311360,588.418
93,1733311361,590.7148
94,1733311362,592.5469
95,1733311363,593.1914
96,1733311364,593.8164
97,1733311365,590.2852
98,1733311366,587.7969
99,1733311367,589.1602
100,1733311368,586.3828
101,1733311369,588.2148
102,1733311370,586.6875
103,1733311371,588.9766
104,1733311372,591.957
105,1733311373,588.6367
106,1733311374,592.4102
107,1733311375,586.0391
108,1733311376,588.3594
109,1733311377,590.9609
110,1733311378,592.082
111,1733311379,594.1133
112,1733311380,594.5273
113,1733311381,591.4258
114,1733311382,592.9844
115,1733311383,588.2461
116,1733311384,589.3555
117,1733311385,590.9141
118,1733311386,591.4805
119,1733311387,594.2266
120,1733311388,586.7969
121,1733311389,589.3086
122,1733311390,588.0664
123,1733311391,589.668
124,1733311392,591.0078
125,1733311393,593.2773
126,1733311394,589.543
127,1733311395,592.4141
128,1733311396,594.4922
129,1733311397,591.1523
